,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
49,2011-06-01,11.969895703380544,11.374842650661718,12.262452906216097,11.969895703380544,11.969895703380544,-0.14969675503587684,-0.14969675503587684,-0.14969675503587684,-0.14969675503587684,-0.14969675503587684,-0.14969675503587684,0.0,0.0,0.0,11.820198948344668
50,2011-07-01,11.925835295039763,11.548089012289287,12.498335067799331,11.925835295039763,11.925835295039763,0.09286064801838205,0.09286064801838205,0.09286064801838205,0.09286064801838205,0.09286064801838205,0.09286064801838205,0.0,0.0,0.0,12.018695943058145
51,2011-08-01,11.880306206420956,11.626511274415003,12.51708542710052,11.880306206420956,11.880306206420956,0.19471908003454558,0.19471908003454558,0.19471908003454558,0.19471908003454558,0.19471908003454558,0.19471908003454558,0.0,0.0,0.0,12.075025286455501
52,2011-09-01,11.834777118808955,11.136146448568937,12.056345588004762,11.834777118808955,11.834777118808955,-0.2426758413921457,-0.2426758413921457,-0.2426758413921457,-0.2426758413921457,-0.2426758413921457,-0.2426758413921457,0.0,0.0,0.0,11.592101277416809
53,2011-10-01,11.79071671222492,11.088620616634598,11.950128136369885,11.79071671222492,11.79071671222492,-0.2697972304637182,-0.2697972304637182,-0.2697972304637182,-0.2697972304637182,-0.2697972304637182,-0.2697972304637182,0.0,0.0,0.0,11.520919481761203
54,2011-11-01,11.745187625421417,10.892439858077909,11.822551435960996,11.745187625421417,11.745187625421417,-0.36682817504241105,-0.36682817504241105,-0.36682817504241105,-0.36682817504241105,-0.36682817504241105,-0.36682817504241105,0.0,0.0,0.0,11.378359450379007
55,2011-12-01,11.701127219554426,11.047993782115446,11.921686860791382,11.701127219554426,11.701127219554426,-0.23795123807279156,-0.23795123807279156,-0.23795123807279156,-0.23795123807279156,-0.23795123807279156,-0.23795123807279156,0.0,0.0,0.0,11.463175981481633
56,2012-01-01,11.655598134362311,11.767039213674195,12.65269295691306,11.655598134362311,11.655598134362311,0.5293106142449107,0.5293106142449107,0.5293106142449107,0.5293106142449107,0.5293106142449107,0.5293106142449107,0.0,0.0,0.0,12.18490874860722
57,2012-02-01,11.610069049215033,11.513643291351773,12.437204441979672,11.610069049215033,11.610069049215033,0.38413648009785933,0.38413648009785933,0.38413648009785933,0.38413648009785933,0.38413648009785933,0.38413648009785933,0.0,0.0,0.0,11.994205529312893
58,2012-03-01,11.567477324399835,11.415388580065368,12.300179323279236,11.567477324399835,11.567477324399835,0.30775963966422937,0.30775963966422937,0.30775963966422937,0.30775963966422937,0.30775963966422937,0.30775963966422937,0.0,0.0,0.0,11.875236964064065
59,2012-04-01,11.521948238369216,11.461103651372047,12.361206848602503,11.521948238369216,11.521948238369216,0.3844875782592001,0.3844875782592001,0.3844875782592001,0.3844875782592001,0.3844875782592001,0.3844875782592001,0.0,0.0,0.0,11.906435816628417
60,2012-05-01,11.477887832544425,10.985827439911207,11.877070733774374,11.477887832544425,11.477887832544425,-0.05492393735377696,-0.05492393735377696,-0.05492393735377696,-0.05492393735377696,-0.05492393735377696,-0.05492393735377696,0.0,0.0,0.0,11.422963895190648
61,2012-06-01,11.432358746525473,10.86093064725138,11.72476973465775,11.432358746525473,11.432358746525473,-0.13563254501359012,-0.13563254501359012,-0.13563254501359012,-0.13563254501359012,-0.13563254501359012,-0.13563254501359012,0.0,0.0,0.0,11.296726201511882
62,2012-07-01,11.388298341089095,11.15632665762864,12.031549168370113,11.388298341089095,11.388298341089095,0.20544164282806482,0.20544164282806482,0.20544164282806482,0.20544164282806482,0.20544164282806482,0.20544164282806482,0.0,0.0,0.0,11.59373998391716
63,2012-08-01,11.342769255492696,11.165586797261389,12.067727212611825,11.342769255492696,11.342769255492696,0.25707803375699423,0.25707803375699423,0.25707803375699423,0.25707803375699423,0.25707803375699423,0.25707803375699423,0.0,0.0,0.0,11.59984728924969
64,2012-09-01,11.297240169896293,10.662658119563906,11.595388680029712,11.297240169896293,11.297240169896293,-0.1671957892190128,-0.1671957892190128,-0.1671957892190128,-0.1671957892190128,-0.1671957892190128,-0.1671957892190128,0.0,0.0,0.0,11.13004438067728
65,2012-10-01,11.253179763853241,10.385045208821877,11.32258339206954,11.253179763853241,11.253179763853241,-0.40344551056365907,-0.40344551056365907,-0.40344551056365907,-0.40344551056365907,-0.40344551056365907,-0.40344551056365907,0.0,0.0,0.0,10.849734253289583
66,2012-11-01,11.20765067749985,10.35503567170249,11.252903988453903,11.20765067749985,11.20765067749985,-0.40141701993544615,-0.40141701993544615,-0.40141701993544615,-0.40141701993544615,-0.40141701993544615,-0.40141701993544615,0.0,0.0,0.0,10.806233657564404
67,2012-12-01,11.16359027130461,10.409246128494196,11.253445426390686,11.16359027130461,11.16359027130461,-0.32455056110781966,-0.32455056110781966,-0.32455056110781966,-0.32455056110781966,-0.32455056110781966,-0.32455056110781966,0.0,0.0,0.0,10.83903971019679
68,2013-01-01,11.11806118490286,11.207726242914292,12.132354256441788,11.11806118490286,11.11806118490286,0.5321251070056622,0.5321251070056622,0.5321251070056622,0.5321251070056622,0.5321251070056622,0.5321251070056622,0.0,0.0,0.0,11.650186291908522
69,2013-02-01,11.072532101316131,11.349173170498167,12.25536566345795,11.072532101316131,11.072532101316131,0.7226745298711098,0.7226745298711098,0.7226745298711098,0.7226745298711098,0.7226745298711098,0.7226745298711098,0.0,0.0,0.0,11.795206631187241
70,2013-03-01,11.031409057540245,10.978888135381794,11.880928107888622,11.031409057540245,11.031409057540245,0.3831669007175413,0.3831669007175413,0.3831669007175413,0.3831669007175413,0.3831669007175413,0.3831669007175413,0.0,0.0,0.0,11.414575958257785
71,2013-04-01,10.985879973359799,10.896596175456118,11.773815603889723,10.985879973359799,10.985879973359799,0.352851067590603,0.352851067590603,0.352851067590603,0.352851067590603,0.352851067590603,0.352851067590603,0.0,0.0,0.0,11.338731040950401
72,2013-05-01,10.941816500940075,10.50412463541504,11.430096532442134,10.941816500940075,10.941816500940075,0.01984342260743554,0.01984342260743554,0.01984342260743554,0.01984342260743554,0.01984342260743554,0.01984342260743554,0.0,0.0,0.0,10.96165992354751
73,2013-06-01,10.896284244489408,10.304837060525614,11.17228222810749,10.896284244489408,10.896284244489408,-0.1387086984339084,-0.1387086984339084,-0.1387086984339084,-0.1387086984339084,-0.1387086984339084,-0.1387086984339084,0.0,0.0,0.0,10.757575546055499
74,2013-07-01,10.85222076788863,10.572123906099675,11.456952956939494,10.85222076788863,10.85222076788863,0.16857147793046878,0.16857147793046878,0.16857147793046878,0.16857147793046878,0.16857147793046878,0.16857147793046878,0.0,0.0,0.0,11.020792245819099
75,2013-08-01,10.806688508734496,10.623181126936306,11.489134523206266,10.806688508734496,10.806688508734496,0.23605384055028666,0.23605384055028666,0.23605384055028666,0.23605384055028666,0.23605384055028666,0.23605384055028666,0.0,0.0,0.0,11.042742349284783
76,2013-09-01,10.7611561642404,10.150609576886994,11.013399222612486,10.7611561642404,10.7611561642404,-0.1936378172456599,-0.1936378172456599,-0.1936378172456599,-0.1936378172456599,-0.1936378172456599,-0.1936378172456599,0.0,0.0,0.0,10.56751834699474
77,2013-10-01,10.717092471298715,9.922835971054605,10.810193055901754,10.717092471298715,10.717092471298715,-0.35975537290583853,-0.35975537290583853,-0.35975537290583853,-0.35975537290583853,-0.35975537290583853,-0.35975537290583853,0.0,0.0,0.0,10.357337098392875
78,2013-11-01,10.671559988592307,9.822600918657308,10.737010262796007,10.671559988592307,10.671559988592307,-0.389789370088252,-0.389789370088252,-0.389789370088252,-0.389789370088252,-0.389789370088252,-0.389789370088252,0.0,0.0,0.0,10.281770618504055
79,2013-12-01,10.62749621936945,9.892456184107482,10.824644996624508,10.62749621936945,10.62749621936945,-0.29491470963944505,-0.29491470963944505,-0.29491470963944505,-0.29491470963944505,-0.29491470963944505,-0.29491470963944505,0.0,0.0,0.0,10.332581509730005
80,2014-01-01,10.581962977365842,10.66852234077948,11.553511733340121,10.581962977365842,10.581962977365842,0.5333640361281394,0.5333640361281394,0.5333640361281394,0.5333640361281394,0.5333640361281394,0.5333640361281394,0.0,0.0,0.0,11.115327013493982
81,2014-02-01,10.536429735362235,10.69203051247004,11.57189665813844,10.536429735362235,10.536429735362235,0.6094243406882882,0.6094243406882882,0.6094243406882882,0.6094243406882882,0.6094243406882882,0.6094243406882882,0.0,0.0,0.0,11.145854076050524
82,2014-03-01,10.495302909075674,10.487133393903797,11.364646489882983,10.495302909075674,10.495302909075674,0.45991611954972833,0.45991611954972833,0.45991611954972833,0.45991611954972833,0.45991611954972833,0.45991611954972833,0.0,0.0,0.0,10.955219028625402
83,2014-04-01,10.449764848250878,10.315297575587975,11.220890678774639,10.449764848250878,10.449764848250878,0.3215927869371638,0.3215927869371638,0.3215927869371638,0.3215927869371638,0.3215927869371638,0.3215927869371638,0.0,0.0,0.0,10.771357635188041
84,2014-05-01,10.405695647135923,10.038082675978874,10.944594003880779,10.405695647135923,10.405695647135923,0.09454228919520481,0.09454228919520481,0.09454228919520481,0.09454228919520481,0.09454228919520481,0.09454228919520481,0.0,0.0,0.0,10.500237936331128
85,2014-06-01,10.360157472650473,9.767756263737597,10.635022516116587,10.360157472650473,10.360157472650473,-0.14339440618861224,-0.14339440618861224,-0.14339440618861224,-0.14339440618861224,-0.14339440618861224,-0.14339440618861224,0.0,0.0,0.0,10.21676306646186
86,2014-07-01,10.316088183241858,9.990652138743899,10.914832387631419,10.316088183241858,10.316088183241858,0.13102697370976543,0.13102697370976543,0.13102697370976543,0.13102697370976543,0.13102697370976543,0.13102697370976543,0.0,0.0,0.0,10.447115156951623
87,2014-08-01,10.270539788045163,10.02997740287583,10.941961655686272,10.270539788045163,10.270539788045163,0.21525172414427998,0.21525172414427998,0.21525172414427998,0.21525172414427998,0.21525172414427998,0.21525172414427998,0.0,0.0,0.0,10.485791512189444
88,2014-09-01,10.224991392848464,9.564006038355314,10.434393329570174,10.224991392848464,10.224991392848464,-0.2188079821788962,-0.2188079821788962,-0.2188079821788962,-0.2188079821788962,-0.2188079821788962,-0.2188079821788962,0.0,0.0,0.0,10.006183410669568
89,2014-10-01,10.180771453985566,9.408082720072148,10.302318557446565,10.180771453985566,10.180771453985566,-0.3151887269393484,-0.3151887269393484,-0.3151887269393484,-0.3151887269393484,-0.3151887269393484,-0.3151887269393484,0.0,0.0,0.0,9.865582727046217
90,2014-11-01,10.13481308946083,9.318757973774233,10.211936599179841,10.13481308946083,10.13481308946083,-0.37824683299260015,-0.37824683299260015,-0.37824683299260015,-0.37824683299260015,-0.37824683299260015,-0.37824683299260015,0.0,0.0,0.0,9.75656625646823
91,2014-12-01,10.090241847452035,9.373403382893757,10.290903107617089,10.090241847452035,10.090241847452035,-0.2660343284916695,-0.2660343284916695,-0.2660343284916695,-0.2660343284916695,-0.2660343284916695,-0.2660343284916695,0.0,0.0,0.0,9.824207518960366
92,2015-01-01,10.04418489737628,10.171127369768667,10.994939349895924,10.04418489737628,10.04418489737628,0.5324190067909017,0.5324190067909017,0.5324190067909017,0.5324190067909017,0.5324190067909017,0.5324190067909017,0.0,0.0,0.0,10.57660390416718
93,2015-02-01,9.998126725648179,10.076115803914949,10.978722541367517,9.998126725648179,9.998126725648179,0.49653708848055406,0.49653708848055406,0.49653708848055406,0.49653708848055406,0.49653708848055406,0.49653708848055406,0.0,0.0,0.0,10.494663814128733
94,2015-03-01,9.956523894047494,10.042359613271923,10.934011652943902,9.956523894047494,9.956523894047494,0.537949218866328,0.537949218866328,0.537949218866328,0.537949218866328,0.537949218866328,0.537949218866328,0.0,0.0,0.0,10.494473112913823
95,2015-04-01,9.910463616203876,9.754542925772649,10.616993939418846,9.910463616203876,9.910463616203876,0.2907092789155255,0.2907092789155255,0.2907092789155255,0.2907092789155255,0.2907092789155255,0.2907092789155255,0.0,0.0,0.0,10.2011728951194
96,2015-05-01,9.865871451922063,9.598737932451437,10.483048380739085,9.865871451922063,9.865871451922063,0.16909314145520377,0.16909314145520377,0.16909314145520377,0.16909314145520377,0.16909314145520377,0.16909314145520377,0.0,0.0,0.0,10.034964593377266
97,2015-06-01,9.819792879952596,9.19990123529533,10.122326795190583,9.819792879952596,9.819792879952596,-0.14969675503581129,-0.14969675503581129,-0.14969675503581129,-0.14969675503581129,-0.14969675503581129,-0.14969675503581129,0.0,0.0,0.0,9.670096124916784
98,2015-07-01,9.775200344009622,9.429049363692732,10.308809797819626,9.775200344009622,9.775200344009622,0.09286064801836365,0.09286064801836365,0.09286064801836365,0.09286064801836365,0.09286064801836365,0.09286064801836365,0.0,0.0,0.0,9.868060992027987
99,2015-08-01,9.72912139020188,9.472558240317003,10.380300205318932,9.72912139020188,9.72912139020188,0.1947190800347988,0.1947190800347988,0.1947190800347988,0.1947190800347988,0.1947190800347988,0.1947190800347988,0.0,0.0,0.0,9.92384047023668
100,2015-09-01,9.683042435920285,8.99411595025588,9.872794430139196,9.683042435920285,9.683042435920285,-0.24267584139213222,-0.24267584139213222,-0.24267584139213222,-0.24267584139213222,-0.24267584139213222,-0.24267584139213222,0.0,0.0,0.0,9.440366594528152
101,2015-10-01,9.638449899241015,8.916582721451464,9.80928764719158,9.638449899241015,9.638449899241015,-0.26979723046363263,-0.26979723046363263,-0.26979723046363263,-0.26979723046363263,-0.26979723046363263,-0.26979723046363263,0.0,0.0,0.0,9.368652668777383
102,2015-11-01,9.592370944672439,8.807423201327477,9.668524729738605,9.592370944672439,9.592370944672439,-0.3668281750427293,-0.3668281750427293,-0.3668281750427293,-0.3668281750427293,-0.3668281750427293,-0.3668281750427293,0.0,0.0,0.0,9.22554276962971
103,2015-12-01,9.547778408080232,8.846855335316505,9.732918065193898,9.547778408080232,9.547778408080232,-0.23795123807268628,-0.23795123807268628,-0.23795123807268628,-0.23795123807268628,-0.23795123807268628,-0.23795123807268628,0.0,0.0,0.0,9.309827170007546
104,2016-01-01,9.501699453107085,9.604796113478598,10.465427123085075,9.501699453107085,9.501699453107085,0.5293106142448522,0.5293106142448522,0.5293106142448522,0.5293106142448522,0.5293106142448522,0.5293106142448522,0.0,0.0,0.0,10.031010067351938
105,2016-02-01,9.45562049813394,9.370141582403292,10.283808907028105,9.45562049813394,9.45562049813394,0.3841364800975775,0.3841364800975775,0.3841364800975775,0.3841364800975775,0.3841364800975775,0.3841364800975775,0.0,0.0,0.0,9.839756978231517
106,2016-03-01,9.412514378850522,9.251777730517665,10.177284591469435,9.412514378850522,9.412514378850522,0.307759639664053,0.307759639664053,0.307759639664053,0.307759639664053,0.307759639664053,0.307759639664053,0.0,0.0,0.0,9.720274018514575
107,2016-04-01,9.366435424098459,9.323392073050238,10.176355435435452,9.366435424098459,9.366435424098459,0.38448757825926994,0.38448757825926994,0.38448757825926994,0.38448757825926994,0.38448757825926994,0.38448757825926994,0.0,0.0,0.0,9.750923002357728
