,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2007-05-01,9.902583666544912,9.652498726667678,10.324660711220963,9.902583666544912,9.902583666544912,0.009283783261740675,0.009283783261740675,0.009283783261740675,0.009283783261740675,0.009283783261740675,0.009283783261740675,0.0,0.0,0.0,9.99451710703637
1,2007-06-01,9.866828300801906,9.379989205300546,10.088705574818901,9.866828300801906,9.866828300801906,-0.014771090199420429,-0.014771090199420429,-0.014771090199420429,-0.014771090199420429,-0.014771090199420429,-0.014771090199420429,0.0,0.0,0.0,9.721084489988566
2,2007-07-01,9.832226333953836,9.689684079896645,10.369963499008197,9.832226333953836,9.832226333953836,0.02092534848894069,0.02092534848894069,0.02092534848894069,0.02092534848894069,0.02092534848894069,0.02092534848894069,0.0,0.0,0.0,10.03796909641396
3,2007-08-01,9.79647096821083,9.738025620671605,10.436414408518843,9.79647096821083,9.79647096821083,0.029973026384101917,0.029973026384101917,0.029973026384101917,0.029973026384101917,0.029973026384101917,0.029973026384101917,0.0,0.0,0.0,10.090100851012101
4,2007-09-01,9.76071560269709,9.232041533765278,9.919880972489207,9.76071560269709,9.76071560269709,-0.018523200497916115,-0.018523200497916115,-0.018523200497916115,-0.018523200497916115,-0.018523200497916115,-0.018523200497916115,0.0,0.0,0.0,9.579915910585193
5,2007-10-01,9.726113636070892,9.073942685088236,9.782121319209182,9.726113636070892,9.726113636070892,-0.029763281020578458,-0.029763281020578458,-0.029763281020578458,-0.029763281020578458,-0.029763281020578458,-0.029763281020578458,0.0,0.0,0.0,9.436632582682433
6,2007-11-01,9.690358270626842,8.981601151376777,9.636371532869186,9.690358270626842,9.690358270626842,-0.039199147679182686,-0.039199147679182686,-0.039199147679182686,-0.039199147679182686,-0.039199147679182686,-0.039199147679182686,0.0,0.0,0.0,9.310504485712352
7,2007-12-01,9.655756304068083,9.040324153404448,9.748427551006495,9.655756304068083,9.655756304068083,-0.027295704562466883,-0.027295704562466883,-0.027295704562466883,-0.027295704562466883,-0.027295704562466883,-0.027295704562466883,0.0,0.0,0.0,9.392195632665063
8,2008-01-01,9.620000938624033,9.72217287644883,10.416598582230396,9.620000938624033,9.620000938624033,0.04596229243736834,0.04596229243736834,0.04596229243736834,0.04596229243736834,0.04596229243736834,0.04596229243736834,0.0,0.0,0.0,10.062158235012829
9,2008-02-01,9.584245573336998,9.49521294690691,10.203877052717216,9.584245573336998,9.584245573336998,0.02902929594428974,0.02902929594428974,0.02902929594428974,0.02902929594428974,0.02902929594428974,0.02902929594428974,0.0,0.0,0.0,9.862469474488147
