,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2007-05-01,10.097278866175152,9.984183202762075,10.334779136635497,10.097278866175152,10.097278866175152,0.005905872970353519,0.005905872970353519,0.005905872970353519,0.005905872970353519,0.005905872970353519,0.005905872970353519,0.0,0.0,0.0,10.156912112505019
1,2007-06-01,10.029517942253918,9.672382772835345,10.023920233300979,10.029517942253918,10.029517942253918,-0.018564535414941602,-0.018564535414941602,-0.018564535414941602,-0.018564535414941602,-0.018564535414941602,-0.018564535414941602,0.0,0.0,0.0,9.843324601220152
2,2007-07-01,9.963942854588204,9.91703686053953,10.302272910207524,9.963942854588204,9.963942854588204,0.014305393196547368,0.014305393196547368,0.014305393196547368,0.014305393196547368,0.014305393196547368,0.014305393196547368,0.0,0.0,0.0,10.106480974911017
3,2007-08-01,9.89618193030011,9.960148216773295,10.32120233678648,9.89618193030011,9.89618193030011,0.023895249154391097,0.023895249154391097,0.023895249154391097,0.023895249154391097,0.023895249154391097,0.023895249154391097,0.0,0.0,0.0,10.132653663201813
4,2007-09-01,9.828421006012015,9.383610681379198,9.734563454645672,9.828421006012015,9.828421006012015,-0.02704119425373992,-0.02704119425373992,-0.02704119425373992,-0.02704119425373992,-0.02704119425373992,-0.02704119425373992,0.0,0.0,0.0,9.562648764380905
5,2007-10-01,9.762845917991278,9.20285145346314,9.566069402946164,9.762845917991278,9.762845917991278,-0.03861397642552413,-0.03861397642552413,-0.03861397642552413,-0.03861397642552413,-0.03861397642552413,-0.03861397642552413,0.0,0.0,0.0,9.385863615867938
6,2007-11-01,9.695084993129653,9.086227175517129,9.464467525107365,9.695084993129653,9.695084993129653,-0.04358780112668404,-0.04358780112668404,-0.04358780112668404,-0.04358780112668404,-0.04358780112668404,-0.04358780112668404,0.0,0.0,0.0,9.272497556542818
7,2007-12-01,9.629509904553887,9.166665081890718,9.531161280666037,9.629509904553887,9.629509904553887,-0.028910055841543617,-0.028910055841543617,-0.028910055841543617,-0.028910055841543617,-0.028910055841543617,-0.028910055841543617,0.0,0.0,0.0,9.351120235486537
8,2008-01-01,9.561748979891787,9.851302916638126,10.207539969440061,9.561748979891787,9.561748979891787,0.04857233368618388,0.04857233368618388,0.04857233368618388,0.04857233368618388,0.04857233368618388,0.04857233368618388,0.0,0.0,0.0,10.02618544196662
9,2008-02-01,9.493988055229687,9.670362315113406,10.041895860922756,9.493988055229687,9.493988055229687,0.03793322180369046,0.03793322180369046,0.03793322180369046,0.03793322180369046,0.03793322180369046,0.03793322180369046,0.0,0.0,0.0,9.854125609930303
