,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2007-05-01,9.853311462177022,9.684780156880034,10.240908343271185,9.853311462177022,9.853311462177022,0.012108227128158427,0.012108227128158427,0.012108227128158427,0.012108227128158427,0.012108227128158427,0.012108227128158427,0.0,0.0,0.0,9.972617595325548
1,2007-06-01,9.8205500059235,9.40181058171122,9.949405145381252,9.8205500059235,9.8205500059235,-0.015405627916917311,-0.015405627916917311,-0.015405627916917311,-0.015405627916917311,-0.015405627916917311,-0.015405627916917311,0.0,0.0,0.0,9.669258266592763
2,2007-07-01,9.78884537083945,9.716263265767397,10.283559404190346,9.78884537083945,9.78884537083945,0.020824580914634794,0.020824580914634794,0.020824580914634794,0.020824580914634794,0.020824580914634794,0.020824580914634794,0.0,0.0,0.0,9.992693973325345
3,2007-08-01,9.75608391481585,9.793572305517097,10.297907156844822,9.75608391481585,9.75608391481585,0.029613726730033242,0.029613726730033242,0.029613726730033242,0.029613726730033242,0.029613726730033242,0.029613726730033242,0.0,0.0,0.0,10.044997917824478
4,2007-09-01,9.723322458792252,9.22814169227084,9.767124346939934,9.723322458792252,9.723322458792252,-0.02265274585484628,-0.02265274585484628,-0.02265274585484628,-0.02265274585484628,-0.02265274585484628,-0.02265274585484628,0.0,0.0,0.0,9.503062506268513
5,2007-10-01,9.691617823930704,9.088046872083403,9.629644946003808,9.691617823930704,9.691617823930704,-0.03477877255023627,-0.03477877255023627,-0.03477877255023627,-0.03477877255023627,-0.03477877255023627,-0.03477877255023627,0.0,0.0,0.0,9.354555251988401
6,2007-11-01,9.658856368097034,8.989116372011583,9.531529062202535,9.658856368097034,9.658856368097034,-0.04222721638086104,-0.04222721638086104,-0.04222721638086104,-0.04222721638086104,-0.04222721638086104,-0.04222721638086104,0.0,0.0,0.0,9.250989750249744
7,2007-12-01,9.627151733419286,9.080673040072988,9.623995905105048,9.627151733419286,9.627151733419286,-0.028645674998910797,-0.028645674998910797,-0.028645674998910797,-0.028645674998910797,-0.028645674998910797,-0.028645674998910797,0.0,0.0,0.0,9.351375473698557
8,2008-01-01,9.594390277585616,9.761502234312424,10.313942872731651,9.594390277585616,9.594390277585616,0.04729666538218323,0.04729666538218323,0.04729666538218323,0.04729666538218323,0.04729666538218323,0.04729666538218323,0.0,0.0,0.0,10.048172944090654
9,2008-02-01,9.561628829644333,9.622393344315272,10.149655597884117,9.561628829644333,9.561628829644333,0.03369878504535859,0.03369878504535859,0.03369878504535859,0.03369878504535859,0.03369878504535859,0.03369878504535859,0.0,0.0,0.0,9.883844104258019
10,2008-03-01,9.530981023505714,9.394774838226276,9.93124318401918,9.530981023505714,9.530981023505714,0.014815196839000871,0.014815196839000871,0.014815196839000871,0.014815196839000871,0.014815196839000871,0.014815196839000871,0.0,0.0,0.0,9.672184383437733
11,2008-04-01,9.49831589168326,9.569235272862793,10.117286482934343,9.49831589168326,9.49831589168326,0.03604892642527896,0.03604892642527896,0.03604892642527896,0.03604892642527896,0.03604892642527896,0.03604892642527896,0.0,0.0,0.0,9.84071998242661
12,2008-05-01,9.466704473790568,9.269051708636228,9.843072238274306,9.466704473790568,9.466704473790568,0.010836167368223404,0.010836167368223404,0.010836167368223404,0.010836167368223404,0.010836167368223404,0.010836167368223404,0.0,0.0,0.0,9.56928726789407
13,2008-06-01,9.434472639053414,9.187994451038263,9.720567740664727,9.434472639053414,9.434472639053414,0.0010472878340493166,0.0010472878340493166,0.0010472878340493166,0.0010472878340493166,0.0010472878340493166,0.0010472878340493166,0.0,0.0,0.0,9.444353247468966
