,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2007-05-01,9.882684940321244,9.656790946578868,10.352524510397041,9.882684940321244,9.882684940321244,0.012338075866758572,0.012338075866758572,0.012338075866758572,0.012338075866758572,0.012338075866758572,0.012338075866758572,0.0,0.0,0.0,10.0046182568822
1,2007-06-01,9.848072786372065,9.409261733263092,10.080909886342829,9.848072786372065,9.848072786372065,-0.011652076320471673,-0.011652076320471673,-0.011652076320471673,-0.011652076320471673,-0.011652076320471673,-0.011652076320471673,0.0,0.0,0.0,9.733322290655696
2,2007-07-01,9.814577153518018,9.70634693949676,10.364765421789418,9.814577153518018,9.814577153518018,0.022842514835125727,0.022842514835125727,0.022842514835125727,0.022842514835125727,0.022842514835125727,0.022842514835125727,0.0,0.0,0.0,10.038766777747739
3,2007-08-01,9.779964999568834,9.739823616902818,10.393254009623393,9.779964999568834,9.779964999568834,0.029672109700537706,0.029672109700537706,0.029672109700537706,0.029672109700537706,0.029672109700537706,0.029672109700537706,0.0,0.0,0.0,10.07015719390346
4,2007-09-01,9.745352844954818,9.202296337116612,9.875390839144433,9.745352844954818,9.745352844954818,-0.020403410342379108,-0.020403410342379108,-0.020403410342379108,-0.020403410342379108,-0.020403410342379108,-0.020403410342379108,0.0,0.0,0.0,9.546514411927932
5,2007-10-01,9.711857211457382,9.098129652084793,9.73354027852241,9.711857211457382,9.711857211457382,-0.030732374098748592,-0.030732374098748592,-0.030732374098748592,-0.030732374098748592,-0.030732374098748592,-0.030732374098748592,0.0,0.0,0.0,9.413388782441244
6,2007-11-01,9.677245056941084,8.95167897832346,9.594732135591723,9.677245056941084,9.677245056941084,-0.04130602282090455,-0.04130602282090455,-0.04130602282090455,-0.04130602282090455,-0.04130602282090455,-0.04130602282090455,0.0,0.0,0.0,9.277516551775589
7,2007-12-01,9.643749423538216,9.031483911098356,9.708948522066619,9.643749423538216,9.643749423538216,-0.02872539040912711,-0.02872539040912711,-0.02872539040912711,-0.02872539040912711,-0.02872539040912711,-0.02872539040912711,0.0,0.0,0.0,9.366728956339285
8,2008-01-01,9.609137269021918,9.701122138410268,10.343103901947696,9.609137269021918,9.609137269021918,0.04519471820718485,0.04519471820718485,0.04519471820718485,0.04519471820718485,0.04519471820718485,0.04519471820718485,0.0,0.0,0.0,10.043419520109522
9,2008-02-01,9.574525114656801,9.515690299815011,10.220167177904463,9.574525114656801,9.574525114656801,0.030607026111181324,0.030607026111181324,0.030607026111181324,0.030607026111181324,0.030607026111181324,0.030607026111181324,0.0,0.0,0.0,9.867572854843262
10,2008-03-01,9.542146002508787,9.361669467662256,10.005459818324649,9.542146002508787,9.542146002508787,0.016358096360937185,0.016358096360937185,0.016358096360937185,0.016358096360937185,0.016358096360937185,0.016358096360937185,0.0,0.0,0.0,9.698237346307955
11,2008-04-01,9.507533848285457,9.487878953699461,10.135607092356302,9.507533848285457,9.507533848285457,0.03294446241075872,0.03294446241075872,0.03294446241075872,0.03294446241075872,0.03294446241075872,0.03294446241075872,0.0,0.0,0.0,9.820754439769312
12,2008-05-01,9.474038215166107,9.230944251672273,9.86953343403263,9.474038215166107,9.474038215166107,0.006597198374854285,0.006597198374854285,0.006597198374854285,0.006597198374854285,0.006597198374854285,0.006597198374854285,0.0,0.0,0.0,9.536540324682509
