,ags5,time_stamp,value
429,01003,2013-12-31,11179
430,01003,2014-01-31,11843
431,01003,2014-02-28,11746
432,01003,2014-03-31,11584
433,01003,2014-04-30,11119
434,01003,2014-05-31,10884
435,01003,2014-06-30,10826
436,01003,2014-07-31,11203
437,01003,2014-08-31,11055
438,01003,2014-09-30,10705
439,01003,2014-10-31,10415
440,01003,2014-11-30,10149
441,01003,2014-12-31,10369
442,01003,2015-01-31,11160
443,01003,2015-02-28,11323
444,01003,2015-03-31,11204
445,01003,2015-04-30,10994
446,01003,2015-05-31,10681
447,01003,2015-06-30,10598
448,01003,2015-07-31,10945
449,01003,2015-08-31,11075
450,01003,2015-09-30,10686
451,01003,2015-10-31,10612
452,01003,2015-11-30,10545
453,01003,2015-12-31,10475
454,01003,2016-01-31,11151
455,01003,2016-02-29,10984
456,01003,2016-03-31,10704
457,01003,2016-04-30,10484
458,01003,2016-05-31,10039
459,01003,2016-06-30,9734
460,01003,2016-07-31,9840
461,01003,2016-08-31,9919
462,01003,2016-09-30,9567
463,01003,2016-10-31,9486
464,01003,2016-11-30,9456
465,01003,2016-12-31,9569
466,01003,2017-01-31,10214
467,01003,2017-02-28,10201
468,01003,2017-03-31,10065
469,01003,2017-04-30,9862
470,01003,2017-05-31,9618
471,01003,2017-06-30,9515
472,01003,2017-07-31,9513
473,01003,2017-08-31,9898
474,01003,2017-09-30,9617
475,01003,2017-10-31,9361
476,01003,2017-11-30,9242
477,01003,2017-12-31,9199
478,01003,2018-01-31,9678
479,01003,2018-02-28,9583
480,01003,2018-03-31,9485
481,01003,2018-04-30,9224
482,01003,2018-05-31,8829
483,01003,2018-06-30,8625
484,01003,2018-07-31,8853
485,01003,2018-08-31,8910
486,01003,2018-09-30,8450
487,01003,2018-10-31,8398
488,01003,2018-11-30,8434
489,01003,2018-12-31,8417
490,01003,2019-01-31,8967
491,01003,2019-02-28,8809
492,01003,2019-03-31,8609
493,01003,2019-04-30,8471
494,01003,2019-05-31,8494
495,01003,2019-06-30,8261
496,01003,2019-07-31,8584
497,01003,2019-08-31,8414
498,01003,2019-09-30,8212
499,01003,2019-10-31,8068
500,01003,2019-11-30,7924
501,01003,2019-12-31,7981
502,01003,2020-01-31,8605
503,01003,2020-02-29,8425
504,01003,2020-03-31,8305
505,01003,2020-04-30,9585
506,01003,2020-05-31,10078
507,01003,2020-06-30,9959
508,01003,2020-07-31,10093
509,01003,2020-08-31,9907
510,01003,2020-09-30,9592
511,01003,2020-10-31,9418
512,01003,2020-11-30,9396
513,01003,2020-12-31,9485
514,01003,2021-01-31,10073
515,01003,2021-02-28,10113
516,01003,2021-03-31,10275
517,01003,2021-04-30,10237
518,01003,2021-05-31,9903
519,01004,2007-01-31,4997
520,01004,2007-02-28,4843
521,01004,2007-03-31,4706
522,01004,2007-04-30,4581
523,01004,2007-05-31,4499
524,01004,2007-06-30,4521
525,01004,2007-07-31,4676
526,01004,2007-08-31,4641
527,01004,2007-09-30,4403
528,01004,2007-10-31,4413
529,01004,2007-11-30,4338
530,01004,2007-12-31,4345
531,01004,2008-01-31,4615
532,01004,2008-02-29,4490
533,01004,2008-03-31,4416
534,01004,2008-04-30,4490
535,01004,2008-05-31,4319
536,01004,2008-06-30,4139
537,01004,2008-07-31,4271
538,01004,2008-08-31,4401
539,01004,2008-09-30,4262
540,01004,2008-10-31,4197
541,01004,2008-11-30,4178
542,01004,2008-12-31,4237
543,01004,2009-01-31,4573
544,01004,2009-02-28,4532
545,01004,2009-03-31,4580
546,01004,2009-04-30,4722
547,01004,2009-05-31,4557
548,01004,2009-06-30,4484
549,01004,2009-07-31,4603
550,01004,2009-08-31,4523
551,01004,2009-09-30,4323
552,01004,2009-10-31,4245
553,01004,2009-11-30,4235
554,01004,2009-12-31,4272
555,01004,2010-01-31,4732
556,01004,2010-02-28,4698
557,01004,2010-03-31,4659
558,01004,2010-04-30,4568
559,01004,2010-05-31,4546
560,01004,2010-06-30,4460
561,01004,2010-07-31,4749
562,01004,2010-08-31,4692
563,01004,2010-09-30,4507
564,01004,2010-10-31,4309
565,01004,2010-11-30,4307
566,01004,2010-12-31,4440
567,01004,2011-01-31,4954
568,01004,2011-02-28,4944
569,01004,2011-03-31,4821
570,01004,2011-04-30,4689
571,01004,2011-05-31,4532
572,01004,2011-06-30,4411
573,01004,2011-07-31,4476
574,01004,2011-08-31,4318
575,01004,2011-09-30,4089
576,01004,2011-10-31,4067
577,01004,2011-11-30,4005
578,01004,2011-12-31,4155
579,01004,2012-01-31,4582
580,01004,2012-02-29,4657
581,01004,2012-03-31,4580
582,01004,2012-04-30,4456
583,01004,2012-05-31,4292
584,01004,2012-06-30,4256
585,01004,2012-07-31,4396
586,01004,2012-08-31,4283
587,01004,2012-09-30,4169
588,01004,2012-10-31,4220
589,01004,2012-11-30,4280
590,01004,2012-12-31,4340
591,01004,2013-01-31,4690
592,01004,2013-02-28,4767
593,01004,2013-03-31,4654
594,01004,2013-04-30,4474
595,01004,2013-05-31,4398
596,01004,2013-06-30,4320
597,01004,2013-07-31,4475
598,01004,2013-08-31,4425
599,01004,2013-09-30,4295
600,01004,2013-10-31,4331
601,01004,2013-11-30,4298
602,01004,2013-12-31,4375
603,01004,2014-01-31,4702
604,01004,2014-02-28,4694
605,01004,2014-03-31,4543
606,01004,2014-04-30,4412
607,01004,2014-05-31,4427
608,01004,2014-06-30,4339
609,01004,2014-07-31,4507
610,01004,2014-08-31,4480
611,01004,2014-09-30,4323
612,01004,2014-10-31,4295
613,01004,2014-11-30,4188
614,01004,2014-12-31,4245
615,01004,2015-01-31,4533
616,01004,2015-02-28,4527
617,01004,2015-03-31,4337
618,01004,2015-04-30,4295
619,01004,2015-05-31,4240
620,01004,2015-06-30,4129
621,01004,2015-07-31,4246
622,01004,2015-08-31,4203
623,01004,2015-09-30,4101
624,01004,2015-10-31,3961
625,01004,2015-11-30,3883
626,01004,2015-12-31,3951
627,01004,2016-01-31,4247
628,01004,2016-02-29,4172
629,01004,2016-03-31,4170
630,01004,2016-04-30,4148
631,01004,2016-05-31,4015
632,01004,2016-06-30,3771
633,01004,2016-07-31,3914
634,01004,2016-08-31,3965
635,01004,2016-09-30,3875
636,01004,2016-10-31,3726
637,01004,2016-11-30,3708
638,01004,2016-12-31,3777
639,01004,2017-01-31,4118
640,01004,2017-02-28,4095
641,01004,2017-03-31,3995
642,01004,2017-04-30,3947
643,01004,2017-05-31,3875
644,01004,2017-06-30,3834
645,01004,2017-07-31,3903
646,01004,2017-08-31,3878
647,01004,2017-09-30,3741
648,01004,2017-10-31,3636
649,01004,2017-11-30,3488
650,01004,2017-12-31,3520
651,01004,2018-01-31,3754
652,01004,2018-02-28,3743
653,01004,2018-03-31,3699
654,01004,2018-04-30,3641
655,01004,2018-05-31,3621
656,01004,2018-06-30,3555
657,01004,2018-07-31,3547
658,01004,2018-08-31,3578
659,01004,2018-09-30,3355
660,01004,2018-10-31,3286
661,01004,2018-11-30,3329
662,01004,2018-12-31,3275
663,01004,2019-01-31,3523
664,01004,2019-02-28,3494
665,01004,2019-03-31,3432
666,01004,2019-04-30,3377
667,01004,2019-05-31,3423
668,01004,2019-06-30,3396
669,01004,2019-07-31,3454
670,01004,2019-08-31,3397
671,01004,2019-09-30,3254
672,01004,2019-10-31,3306
673,01004,2019-11-30,3293
674,01004,2019-12-31,3282
675,01004,2020-01-31,3522
676,01004,2020-02-29,3470
677,01004,2020-03-31,3397
678,01004,2020-04-30,3782
679,01004,2020-05-31,3980
680,01004,2020-06-30,4010
681,01004,2020-07-31,4114
682,01004,2020-08-31,4065
683,01004,2020-09-30,4003
684,01004,2020-10-31,3956
685,01004,2020-11-30,3940
686,01004,2020-12-31,3910
687,01004,2021-01-31,4080
688,01004,2021-02-28,4214
689,01004,2021-03-31,4154
690,01004,2021-04-30,4074
691,01004,2021-05-31,3927
692,01051,2007-01-31,7564
693,01051,2007-02-28,7484
694,01051,2007-03-31,7253
695,01051,2007-04-30,6684
696,01051,2007-05-31,6428
697,01051,2007-06-30,6211
698,01051,2007-07-31,6331
699,01051,2007-08-31,6324
700,01051,2007-09-30,5889
701,01051,2007-10-31,5755
702,01051,2007-11-30,5978
703,01051,2007-12-31,6257
704,01051,2008-01-31,6959
705,01051,2008-02-29,6893
706,01051,2008-03-31,6617
707,01051,2008-04-30,6260
708,01051,2008-05-31,6001
709,01051,2008-06-30,5809
710,01051,2008-07-31,6054
711,01051,2008-08-31,6210
712,01051,2008-09-30,6008
713,01051,2008-10-31,5786
714,01051,2008-11-30,5959
715,01051,2008-12-31,6261
716,01051,2009-01-31,7028
717,01051,2009-02-28,7071
718,01051,2009-03-31,6925
719,01051,2009-04-30,6568
720,01051,2009-05-31,6249
721,01051,2009-06-30,5893
722,01051,2009-07-31,5995
723,01051,2009-08-31,6104
724,01051,2009-09-30,5691
725,01051,2009-10-31,5371
726,01051,2009-11-30,5500
727,01051,2009-12-31,5886
728,01051,2010-01-31,6550
729,01051,2010-02-28,6555
730,01051,2010-03-31,6304
731,01051,2010-04-30,5597
732,01051,2010-05-31,5174
733,01051,2010-06-30,4996
734,01051,2010-07-31,5245
735,01051,2010-08-31,5247
736,01051,2010-09-30,4885
737,01051,2010-10-31,4823
738,01051,2010-11-30,4981
739,01051,2010-12-31,5583
740,01051,2011-01-31,6469
741,01051,2011-02-28,6347
742,01051,2011-03-31,6038
743,01051,2011-04-30,5483
744,01051,2011-05-31,5155
745,01051,2011-06-30,5036
746,01051,2011-07-31,5367
747,01051,2011-08-31,5296
748,01051,2011-09-30,4951
749,01051,2011-10-31,5009
750,01051,2011-11-30,5062
751,01051,2011-12-31,5395
752,01051,2012-01-31,6024
753,01051,2012-02-29,6102
754,01051,2012-03-31,5821
