,ags5,time_stamp,value
445,01003,2013-04-30,69733
446,01003,2013-05-31,70049
447,01003,2013-06-30,69777
448,01003,2013-07-31,69966
449,01003,2013-08-31,71003
450,01003,2013-09-30,71564
451,01003,2013-10-31,71441
452,01003,2013-11-30,71197
453,01003,2013-12-31,70420
454,01003,2014-01-31,69977
455,01003,2014-02-28,69991
456,01003,2014-03-31,70328
457,01003,2014-04-30,70865
458,01003,2014-05-31,71130
459,01003,2014-06-30,71336
460,01003,2014-07-31,71320
461,01003,2014-08-31,72189
462,01003,2014-09-30,72873
463,01003,2014-10-31,72909
464,01003,2014-11-30,72587
465,01003,2014-12-31,72030
466,01003,2015-01-31,71756
467,01003,2015-02-28,71695
468,01003,2015-03-31,72339
469,01003,2015-04-30,72789
470,01003,2015-05-31,73100
471,01003,2015-06-30,73437
472,01003,2015-07-31,73631
473,01003,2015-08-31,74703
474,01003,2015-09-30,75513
475,01003,2015-10-31,75654
476,01003,2015-11-30,75770
477,01003,2015-12-31,75378
478,01003,2016-01-31,74864
479,01003,2016-02-29,75126
480,01003,2016-03-31,75578
481,01003,2016-04-30,75772
482,01003,2016-05-31,76039
483,01003,2016-06-30,76236
484,01003,2016-07-31,76039
485,01003,2016-08-31,77105
486,01003,2016-09-30,77839
487,01003,2016-10-31,77857
488,01003,2016-11-30,77820
489,01003,2016-12-31,77296
490,01003,2017-01-31,76902
491,01003,2017-02-28,76904
492,01003,2017-03-31,77170
493,01003,2017-04-30,77398
494,01003,2017-05-31,77802
495,01003,2017-06-30,78029
496,01003,2017-07-31,77810
497,01003,2017-08-31,78468
498,01003,2017-09-30,79073
499,01003,2017-10-31,79110
500,01003,2017-11-30,79128
501,01003,2017-12-31,78708
502,01003,2018-01-31,78240
503,01003,2018-02-28,78317
504,01003,2018-03-31,78392
505,01003,2018-04-30,78705
506,01003,2018-05-31,79040
507,01003,2018-06-30,79057
508,01003,2018-07-31,79151
509,01003,2018-08-31,80087
510,01003,2018-09-30,80728
511,01003,2018-10-31,80806
512,01003,2018-11-30,80864
513,01003,2018-12-31,80349
514,01003,2019-01-31,79843
515,01003,2019-02-28,79910
516,01003,2019-03-31,80081
517,01003,2019-04-30,80171
518,01003,2019-05-31,80324
519,01003,2019-06-30,80035
520,01003,2019-07-31,80326
521,01003,2019-08-31,81312
522,01003,2019-09-30,81928
523,01003,2019-10-31,81998
524,01003,2019-11-30,81987
525,01003,2019-12-31,81413
526,01003,2020-01-31,80996
527,01003,2020-02-29,81055
528,01003,2020-03-31,81125
529,01003,2020-04-30,80535
530,01003,2020-05-31,80303
531,01003,2020-06-30,80325
532,01003,2020-07-31,80255
533,01003,2020-08-31,81279
534,01003,2020-09-30,81889
535,01003,2020-10-31,82087
536,01003,2020-11-30,82135
537,01004,2006-01-31,22348
538,01004,2006-02-28,22337
539,01004,2006-03-31,22435
540,01004,2006-04-30,22495
541,01004,2006-05-31,22724
542,01004,2006-06-30,22764
543,01004,2006-07-31,22840
544,01004,2006-08-31,23146
545,01004,2006-09-30,23369
546,01004,2006-10-31,23479
547,01004,2006-11-30,23537
548,01004,2006-12-31,23313
549,01004,2007-01-31,23070
550,01004,2007-02-28,23050
551,01004,2007-03-31,23180
552,01004,2007-04-30,23249
553,01004,2007-05-31,23331
554,01004,2007-06-30,23293
555,01004,2007-07-31,23332
556,01004,2007-08-31,23600
557,01004,2007-09-30,23858
558,01004,2007-10-31,24040
559,01004,2007-11-30,24079
560,01004,2007-12-31,23814
561,01004,2008-01-31,23696
562,01004,2008-02-29,23729
563,01004,2008-03-31,23868
564,01004,2008-04-30,23949
565,01004,2008-05-31,23980
566,01004,2008-06-30,23976
567,01004,2008-07-31,23943
568,01004,2008-08-31,24184
569,01004,2008-09-30,24408
570,01004,2008-10-31,24511
571,01004,2008-11-30,24517
572,01004,2008-12-31,24275
573,01004,2009-01-31,23997
574,01004,2009-02-28,23929
575,01004,2009-03-31,23920
576,01004,2009-04-30,23986
577,01004,2009-05-31,23949
578,01004,2009-06-30,24000
579,01004,2009-07-31,23911
580,01004,2009-08-31,24154
581,01004,2009-09-30,24543
582,01004,2009-10-31,24552
583,01004,2009-11-30,24544
584,01004,2009-12-31,24240
585,01004,2010-01-31,23925
586,01004,2010-02-28,23859
587,01004,2010-03-31,24012
588,01004,2010-04-30,24134
589,01004,2010-05-31,24225
590,01004,2010-06-30,24271
591,01004,2010-07-31,24217
592,01004,2010-08-31,24470
593,01004,2010-09-30,24763
594,01004,2010-10-31,24849
595,01004,2010-11-30,24892
596,01004,2010-12-31,24616
597,01004,2011-01-31,24338
598,01004,2011-02-28,24386
599,01004,2011-03-31,24573
600,01004,2011-04-30,24660
601,01004,2011-05-31,24805
602,01004,2011-06-30,24851
603,01004,2011-07-31,24928
604,01004,2011-08-31,25330
605,01004,2011-09-30,25654
606,01004,2011-10-31,25763
607,01004,2011-11-30,25776
608,01004,2011-12-31,25491
609,01004,2012-01-31,25283
610,01004,2012-02-29,25255
611,01004,2012-03-31,25454
612,01004,2012-04-30,25526
613,01004,2012-05-31,25546
614,01004,2012-06-30,25494
615,01004,2012-07-31,25511
616,01004,2012-08-31,25758
617,01004,2012-09-30,26116
618,01004,2012-10-31,26223
619,01004,2012-11-30,26148
620,01004,2012-12-31,25890
621,01004,2013-01-31,25617
622,01004,2013-02-28,25594
623,01004,2013-03-31,25657
624,01004,2013-04-30,25787
625,01004,2013-05-31,25842
626,01004,2013-06-30,25751
627,01004,2013-07-31,25785
628,01004,2013-08-31,26073
629,01004,2013-09-30,26260
630,01004,2013-10-31,26289
631,01004,2013-11-30,26313
632,01004,2013-12-31,26057
633,01004,2014-01-31,25875
634,01004,2014-02-28,26026
635,01004,2014-03-31,26147
636,01004,2014-04-30,26254
637,01004,2014-05-31,26330
638,01004,2014-06-30,26311
639,01004,2014-07-31,26273
640,01004,2014-08-31,26497
