,ags5,time_stamp,value
15728,05378,2018-12-31,75849
15729,05378,2019-01-31,75356
15730,05378,2019-02-28,75601
15731,05378,2019-03-31,75545
15732,05378,2019-04-30,75505
15733,05378,2019-05-31,75459
15734,05378,2019-06-30,75444
15735,05378,2019-07-31,75195
15736,05378,2019-08-31,76002
15737,05378,2019-09-30,76244
15738,05378,2019-10-31,76722
15739,05378,2019-11-30,76795
15740,05378,2019-12-31,76565
15741,05378,2020-01-31,76164
15742,05378,2020-02-29,76274
15743,05378,2020-03-31,76265
15744,05378,2020-04-30,75525
15745,05378,2020-05-31,75285
15746,05378,2020-06-30,75170
15747,05378,2020-07-31,75009
15748,05378,2020-08-31,76285
15749,05378,2020-09-30,76637
15750,05378,2020-10-31,76885
15751,05378,2020-11-30,76897
15752,05382,2006-01-31,121717
15753,05382,2006-02-28,121505
15754,05382,2006-03-31,121793
15755,05382,2006-04-30,121971
15756,05382,2006-05-31,122417
15757,05382,2006-06-30,122042
15758,05382,2006-07-31,122014
15759,05382,2006-08-31,123729
15760,05382,2006-09-30,124287
15761,05382,2006-10-31,124102
15762,05382,2006-11-30,124071
15763,05382,2006-12-31,123222
15764,05382,2007-01-31,122719
15765,05382,2007-02-28,123077
15766,05382,2007-03-31,123630
15767,05382,2007-04-30,124352
15768,05382,2007-05-31,124625
15769,05382,2007-06-30,124353
15770,05382,2007-07-31,124453
15771,05382,2007-08-31,126946
15772,05382,2007-09-30,127779
15773,05382,2007-10-31,128524
15774,05382,2007-11-30,128555
15775,05382,2007-12-31,127732
15776,05382,2008-01-31,127333
15777,05382,2008-02-29,127841
15778,05382,2008-03-31,128280
15779,05382,2008-04-30,129181
15780,05382,2008-05-31,129633
15781,05382,2008-06-30,129378
15782,05382,2008-07-31,129319
15783,05382,2008-08-31,131494
15784,05382,2008-09-30,132587
15785,05382,2008-10-31,132625
15786,05382,2008-11-30,132328
15787,05382,2008-12-31,131323
15788,05382,2009-01-31,130434
15789,05382,2009-02-28,130235
15790,05382,2009-03-31,131204
15791,05382,2009-04-30,131528
15792,05382,2009-05-31,131386
15793,05382,2009-06-30,130769
15794,05382,2009-07-31,130319
15795,05382,2009-08-31,132122
15796,05382,2009-09-30,132618
15797,05382,2009-10-31,132511
15798,05382,2009-11-30,132418
15799,05382,2009-12-31,131834
15800,05382,2010-01-31,130796
15801,05382,2010-02-28,131235
15802,05382,2010-03-31,132035
15803,05382,2010-04-30,132373
15804,05382,2010-05-31,132600
15805,05382,2010-06-30,132696
15806,05382,2010-07-31,132448
15807,05382,2010-08-31,134067
15808,05382,2010-09-30,135176
15809,05382,2010-10-31,134643
15810,05382,2010-11-30,134657
15811,05382,2010-12-31,133691
15812,05382,2011-01-31,133054
15813,05382,2011-02-28,133192
15814,05382,2011-03-31,133900
15815,05382,2011-04-30,134528
15816,05382,2011-05-31,135000
15817,05382,2011-06-30,135116
15818,05382,2011-07-31,134905
15819,05382,2011-08-31,136400
15820,05382,2011-09-30,137934
15821,05382,2011-10-31,138230
15822,05382,2011-11-30,138318
15823,05382,2011-12-31,137377
15824,05382,2012-01-31,136863
15825,05382,2012-02-29,136655
15826,05382,2012-03-31,137436
15827,05382,2012-04-30,137800
15828,05382,2012-05-31,138312
15829,05382,2012-06-30,137841
15830,05382,2012-07-31,137550
15831,05382,2012-08-31,139551
15832,05382,2012-09-30,140360
15833,05382,2012-10-31,140293
15834,05382,2012-11-30,140368
15835,05382,2012-12-31,139363
15836,05382,2013-01-31,138843
15837,05382,2013-02-28,138926
15838,05382,2013-03-31,139318
15839,05382,2013-04-30,139756
15840,05382,2013-05-31,139967
15841,05382,2013-06-30,139185
15842,05382,2013-07-31,138656
15843,05382,2013-08-31,140347
15844,05382,2013-09-30,142148
15845,05382,2013-10-31,142281
15846,05382,2013-11-30,142176
15847,05382,2013-12-31,140998
15848,05382,2014-01-31,140524
15849,05382,2014-02-28,140716
15850,05382,2014-03-31,141037
15851,05382,2014-04-30,141676
15852,05382,2014-05-31,142041
15853,05382,2014-06-30,142082
15854,05382,2014-07-31,141910
15855,05382,2014-08-31,144306
15856,05382,2014-09-30,145805
15857,05382,2014-10-31,146181
15858,05382,2014-11-30,146011
15859,05382,2014-12-31,145097
15860,05382,2015-01-31,144856
15861,05382,2015-02-28,145410
15862,05382,2015-03-31,146333
15863,05382,2015-04-30,146876
15864,05382,2015-05-31,147622
15865,05382,2015-06-30,147562
15866,05382,2015-07-31,147517
15867,05382,2015-08-31,149805
15868,05382,2015-09-30,151062
15869,05382,2015-10-31,151355
15870,05382,2015-11-30,151844
15871,05382,2015-12-31,150914
15872,05382,2016-01-31,150227
15873,05382,2016-02-29,150527
15874,05382,2016-03-31,151187
15875,05382,2016-04-30,151673
15876,05382,2016-05-31,151918
15877,05382,2016-06-30,151942
15878,05382,2016-07-31,151798
15879,05382,2016-08-31,154112
15880,05382,2016-09-30,155096
15881,05382,2016-10-31,154952
15882,05382,2016-11-30,155210
15883,05382,2016-12-31,154025
15884,05382,2017-01-31,153041
15885,05382,2017-02-28,153079
15886,05382,2017-03-31,153957
15887,05382,2017-04-30,154830
15888,05382,2017-05-31,155769
15889,05382,2017-06-30,155703
15890,05382,2017-07-31,155164
15891,05382,2017-08-31,157321
15892,05382,2017-09-30,158994
15893,05382,2017-10-31,158968
15894,05382,2017-11-30,159358
15895,05382,2017-12-31,158576
15896,05382,2018-01-31,158204
15897,05382,2018-02-28,158101
15898,05382,2018-03-31,158721
15899,05382,2018-04-30,159216
15900,05382,2018-05-31,159606
15901,05382,2018-06-30,159528
15902,05382,2018-07-31,159083
15903,05382,2018-08-31,161119
15904,05382,2018-09-30,162318
15905,05382,2018-10-31,162385
15906,05382,2018-11-30,162630
15907,05382,2018-12-31,162089
15908,05382,2019-01-31,161492
15909,05382,2019-02-28,161954
15910,05382,2019-03-31,162342
15911,05382,2019-04-30,163056
15912,05382,2019-05-31,163516
15913,05382,2019-06-30,163453
15914,05382,2019-07-31,163523
15915,05382,2019-08-31,164931
15916,05382,2019-09-30,165816
15917,05382,2019-10-31,165700
15918,05382,2019-11-30,165560
15919,05382,2019-12-31,164686
15920,05382,2020-01-31,164183
15921,05382,2020-02-29,164266
15922,05382,2020-03-31,164316
15923,05382,2020-04-30,163796
15924,05382,2020-05-31,164094
15925,05382,2020-06-30,164083
15926,05382,2020-07-31,163695
15927,05382,2020-08-31,166066
15928,05382,2020-09-30,167010
15929,05382,2020-10-31,167388
15930,05382,2020-11-30,167899
15931,05512,2006-01-31,30278
15932,05512,2006-02-28,30152
15933,05512,2006-03-31,30097
15934,05512,2006-04-30,30409
15935,05512,2006-05-31,30616
15936,05512,2006-06-30,30600
15937,05512,2006-07-31,30582
15938,05512,2006-08-31,31183
15939,05512,2006-09-30,31169
15940,05512,2006-10-31,31245
15941,05512,2006-11-30,30745
15942,05512,2006-12-31,30501
15943,05512,2007-01-31,30262
15944,05512,2007-02-28,30328
15945,05512,2007-03-31,30753
15946,05512,2007-04-30,30875
15947,05512,2007-05-31,30884
15948,05512,2007-06-30,30807
15949,05512,2007-07-31,30817
15950,05512,2007-08-31,31478
15951,05512,2007-09-30,31704
15952,05512,2007-10-31,31712
15953,05512,2007-11-30,31200
15954,05512,2007-12-31,30901
15955,05512,2008-01-31,30636
15956,05512,2008-02-29,30977
15957,05512,2008-03-31,31280
15958,05512,2008-04-30,31411
15959,05512,2008-05-31,31617
15960,05512,2008-06-30,31704
15961,05512,2008-07-31,31725
15962,05512,2008-08-31,32319
15963,05512,2008-09-30,32417
15964,05512,2008-10-31,32407
15965,05512,2008-11-30,31974
15966,05512,2008-12-31,31722
15967,05512,2009-01-31,31591
15968,05512,2009-02-28,31582
15969,05512,2009-03-31,31689
15970,05512,2009-04-30,31851
15971,05512,2009-05-31,31807
15972,05512,2009-06-30,31536
15973,05512,2009-07-31,31468
15974,05512,2009-08-31,32083
15975,05512,2009-09-30,32301
15976,05512,2009-10-31,32399
15977,05512,2009-11-30,32205
15978,05512,2009-12-31,31961
15979,05512,2010-01-31,31641
15980,05512,2010-02-28,31791
15981,05512,2010-03-31,32149
15982,05512,2010-04-30,32194
15983,05512,2010-05-31,32293
15984,05512,2010-06-30,32184
15985,05512,2010-07-31,32069
15986,05512,2010-08-31,32350
15987,05512,2010-09-30,32557
15988,05512,2010-10-31,32774
15989,05512,2010-11-30,32389
15990,05512,2010-12-31,31919
15991,05512,2011-01-31,31831
15992,05512,2011-02-28,31980
15993,05512,2011-03-31,32241
15994,05512,2011-04-30,32360
15995,05512,2011-05-31,32386
15996,05512,2011-06-30,32309
15997,05512,2011-07-31,32252
15998,05512,2011-08-31,32596
15999,05512,2011-09-30,33071
16000,05512,2011-10-31,33330
16001,05512,2011-11-30,32744
16002,05512,2011-12-31,32352
16003,05512,2012-01-31,32310
16004,05512,2012-02-29,32363
16005,05512,2012-03-31,32466
16006,05512,2012-04-30,32498
16007,05512,2012-05-31,32427
16008,05512,2012-06-30,32196
16009,05512,2012-07-31,32136
16010,05512,2012-08-31,32378
16011,05512,2012-09-30,32559
16012,05512,2012-10-31,32574
16013,05512,2012-11-30,32226
16014,05512,2012-12-31,31849
16015,05512,2013-01-31,31709
16016,05512,2013-02-28,31770
16017,05512,2013-03-31,31983
16018,05512,2013-04-30,32003
16019,05512,2013-05-31,32132
16020,05512,2013-06-30,32442
16021,05512,2013-07-31,32484
16022,05512,2013-08-31,32857
16023,05512,2013-09-30,33045
16024,05512,2013-10-31,33030
16025,05512,2013-11-30,32534
16026,05512,2013-12-31,32151
16027,05512,2014-01-31,32152
16028,05512,2014-02-28,32199
16029,05512,2014-03-31,32461
16030,05512,2014-04-30,32642
16031,05512,2014-05-31,32569
16032,05512,2014-06-30,32393
16033,05512,2014-07-31,32408
16034,05512,2014-08-31,32736
16035,05512,2014-09-30,33034
16036,05512,2014-10-31,32982
16037,05512,2014-11-30,32478
16038,05512,2014-12-31,32125
16039,05512,2015-01-31,32031
16040,05512,2015-02-28,32229
16041,05512,2015-03-31,32602
16042,05512,2015-04-30,32683
16043,05512,2015-05-31,32611
16044,05512,2015-06-30,32489
16045,05512,2015-07-31,32495
16046,05512,2015-08-31,32788
16047,05512,2015-09-30,32974
16048,05512,2015-10-31,33092
16049,05512,2015-11-30,32671
16050,05512,2015-12-31,32480
16051,05512,2016-01-31,32336
16052,05512,2016-02-29,32447
16053,05512,2016-03-31,32864
16054,05512,2016-04-30,32965
16055,05512,2016-05-31,33024
16056,05512,2016-06-30,32974
16057,05512,2016-07-31,32854
16058,05512,2016-08-31,33338
16059,05512,2016-09-30,33519
16060,05512,2016-10-31,33652
16061,05512,2016-11-30,33233
16062,05512,2016-12-31,33063
16063,05512,2017-01-31,33044
16064,05512,2017-02-28,33070
16065,05512,2017-03-31,33490
16066,05512,2017-04-30,33581
16067,05512,2017-05-31,33633
16068,05512,2017-06-30,33555
16069,05512,2017-07-31,33595
16070,05512,2017-08-31,34075
16071,05512,2017-09-30,34177
16072,05512,2017-10-31,34161
16073,05512,2017-11-30,33783
16074,05512,2017-12-31,33480
16075,05512,2018-01-31,33693
16076,05512,2018-02-28,33773
16077,05512,2018-03-31,34010
16078,05512,2018-04-30,34147
16079,05512,2018-05-31,33969
16080,05512,2018-06-30,33892
16081,05512,2018-07-31,33822
16082,05512,2018-08-31,34142
16083,05512,2018-09-30,34277
16084,05512,2018-10-31,34311
16085,05512,2018-11-30,33904
16086,05512,2018-12-31,33599
16087,05512,2019-01-31,32898
16088,05512,2019-02-28,33495
16089,05512,2019-03-31,33821
16090,05512,2019-04-30,33656
16091,05512,2019-05-31,33664
16092,05512,2019-06-30,33557
16093,05512,2019-07-31,33548
16094,05512,2019-08-31,33842
16095,05512,2019-09-30,34108
16096,05512,2019-10-31,34144
16097,05512,2019-11-30,33772
16098,05512,2019-12-31,33332
16099,05512,2020-01-31,32958
16100,05512,2020-02-29,32896
16101,05512,2020-03-31,33105
16102,05512,2020-04-30,32440
16103,05512,2020-05-31,32215
16104,05512,2020-06-30,32179
16105,05512,2020-07-31,32057
16106,05512,2020-08-31,32481
16107,05512,2020-09-30,32793
16108,05512,2020-10-31,32954
16109,05512,2020-11-30,32626
16110,05513,2006-01-31,71877
16111,05513,2006-02-28,71917
16112,05513,2006-03-31,72020
16113,05513,2006-04-30,71843
16114,05513,2006-05-31,69589
16115,05513,2006-06-30,69213
16116,05513,2006-07-31,68963
16117,05513,2006-08-31,69638
16118,05513,2006-09-30,70069
16119,05513,2006-10-31,69777
16120,05513,2006-11-30,69722
16121,05513,2006-12-31,69422
16122,05513,2007-01-31,68945
16123,05513,2007-02-28,69150
16124,05513,2007-03-31,69488
16125,05513,2007-04-30,69604
16126,05513,2007-05-31,69751
16127,05513,2007-06-30,69469
16128,05513,2007-07-31,69529
16129,05513,2007-08-31,70727
16130,05513,2007-09-30,71536
16131,05513,2007-10-31,71850
16132,05513,2007-11-30,72044
16133,05513,2007-12-31,71795
16134,05513,2008-01-31,70515
16135,05513,2008-02-29,70310
16136,05513,2008-03-31,70394
16137,05513,2008-04-30,70597
16138,05513,2008-05-31,70926
16139,05513,2008-06-30,71054
16140,05513,2008-07-31,71097
16141,05513,2008-08-31,72289
16142,05513,2008-09-30,72815
16143,05513,2008-10-31,73288
16144,05513,2008-11-30,73179
16145,05513,2008-12-31,72405
16146,05513,2009-01-31,71681
16147,05513,2009-02-28,72553
16148,05513,2009-03-31,72262
16149,05513,2009-04-30,71832
16150,05513,2009-05-31,71572
16151,05513,2009-06-30,71337
16152,05513,2009-07-31,71051
16153,05513,2009-08-31,71991
16154,05513,2009-09-30,72535
16155,05513,2009-10-31,72771
16156,05513,2009-11-30,73150
16157,05513,2009-12-31,72936
16158,05513,2010-01-31,72507
16159,05513,2010-02-28,72558
16160,05513,2010-03-31,72873
16161,05513,2010-04-30,73025
16162,05513,2010-05-31,73228
16163,05513,2010-06-30,73118
16164,05513,2010-07-31,72788
16165,05513,2010-08-31,73705
16166,05513,2010-09-30,74603
16167,05513,2010-10-31,74644
16168,05513,2010-11-30,75098
16169,05513,2010-12-31,74769
16170,05513,2011-01-31,74491
16171,05513,2011-02-28,74557
16172,05513,2011-03-31,74616
16173,05513,2011-04-30,74533
16174,05513,2011-05-31,74924
16175,05513,2011-06-30,74508
16176,05513,2011-07-31,74282
16177,05513,2011-08-31,75016
16178,05513,2011-09-30,75861
16179,05513,2011-10-31,75651
16180,05513,2011-11-30,75925
16181,05513,2011-12-31,76038
16182,05513,2012-01-31,75367
16183,05513,2012-02-29,75449
16184,05513,2012-03-31,75833
16185,05513,2012-04-30,75787
16186,05513,2012-05-31,75700
16187,05513,2012-06-30,75440
16188,05513,2012-07-31,75295
16189,05513,2012-08-31,77395
16190,05513,2012-09-30,78073
16191,05513,2012-10-31,77943
16192,05513,2012-11-30,78005
16193,05513,2012-12-31,77580
16194,05513,2013-01-31,76917
16195,05513,2013-02-28,76651
16196,05513,2013-03-31,76311
16197,05513,2013-04-30,76400
16198,05513,2013-05-31,76398
16199,05513,2013-06-30,76240
16200,05513,2013-07-31,75799
16201,05513,2013-08-31,76650
16202,05513,2013-09-30,77377
16203,05513,2013-10-31,77367
16204,05513,2013-11-30,77361
16205,05513,2013-12-31,77030
16206,05513,2014-01-31,76214
16207,05513,2014-02-28,76183
16208,05513,2014-03-31,76456
16209,05513,2014-04-30,76422
16210,05513,2014-05-31,76392
16211,05513,2014-06-30,76166
16212,05513,2014-07-31,76050
16213,05513,2014-08-31,76855
16214,05513,2014-09-30,77349
16215,05513,2014-10-31,77361
16216,05513,2014-11-30,77198
16217,05513,2014-12-31,76951
16218,05513,2015-01-31,76546
16219,05513,2015-02-28,76628
16220,05513,2015-03-31,77025
16221,05513,2015-04-30,77068
16222,05513,2015-05-31,77216
16223,05513,2015-06-30,76276
16224,05513,2015-07-31,76191
16225,05513,2015-08-31,77262
16226,05513,2015-09-30,78003
16227,05513,2015-10-31,78156
16228,05513,2015-11-30,78175
16229,05513,2015-12-31,77710
16230,05513,2016-01-31,77241
16231,05513,2016-02-29,77285
16232,05513,2016-03-31,77425
16233,05513,2016-04-30,77548
16234,05513,2016-05-31,77702
16235,05513,2016-06-30,77652
16236,05513,2016-07-31,77427
16237,05513,2016-08-31,78535
16238,05513,2016-09-30,78298
16239,05513,2016-10-31,78595
16240,05513,2016-11-30,78766
16241,05513,2016-12-31,78609
16242,05513,2017-01-31,78005
16243,05513,2017-02-28,77994
16244,05513,2017-03-31,78104
16245,05513,2017-04-30,78156
16246,05513,2017-05-31,78194
16247,05513,2017-06-30,78295
16248,05513,2017-07-31,78298
16249,05513,2017-08-31,79598
16250,05513,2017-09-30,80242
16251,05513,2017-10-31,80302
16252,05513,2017-11-30,80432
16253,05513,2017-12-31,80084
16254,05513,2018-01-31,79665
16255,05513,2018-02-28,79726
16256,05513,2018-03-31,80779
16257,05513,2018-04-30,80704
16258,05513,2018-05-31,80639
16259,05513,2018-06-30,80784
16260,05513,2018-07-31,80746
16261,05513,2018-08-31,81578
16262,05513,2018-09-30,82192
16263,05513,2018-10-31,82550
16264,05513,2018-11-30,82620
16265,05513,2018-12-31,82228
16266,05513,2019-01-31,81568
16267,05513,2019-02-28,81016
16268,05513,2019-03-31,81182
16269,05513,2019-04-30,81515
16270,05513,2019-05-31,81700
16271,05513,2019-06-30,81580
16272,05513,2019-07-31,81435
16273,05513,2019-08-31,82467
16274,05513,2019-09-30,83389
16275,05513,2019-10-31,83427
16276,05513,2019-11-30,83336
16277,05513,2019-12-31,82950
16278,05513,2020-01-31,82489
16279,05513,2020-02-29,82535
16280,05513,2020-03-31,82606
16281,05513,2020-04-30,82291
16282,05513,2020-05-31,82001
16283,05513,2020-06-30,81887
16284,05513,2020-07-31,81681
16285,05513,2020-08-31,82818
16286,05513,2020-09-30,83662
16287,05513,2020-10-31,83882
16288,05513,2020-11-30,83980
16289,05515,2006-01-31,128793
16290,05515,2006-02-28,128769
16291,05515,2006-03-31,129087
16292,05515,2006-04-30,129409
16293,05515,2006-05-31,130417
16294,05515,2006-06-30,130371
16295,05515,2006-07-31,130155
16296,05515,2006-08-31,132013
16297,05515,2006-09-30,132127
16298,05515,2006-10-31,132638
16299,05515,2006-11-30,133045
16300,05515,2006-12-31,132654
16301,05515,2007-01-31,132162
16302,05515,2007-02-28,132301
16303,05515,2007-03-31,132659
16304,05515,2007-04-30,133055
16305,05515,2007-05-31,133321
16306,05515,2007-06-30,133571
16307,05515,2007-07-31,133849
16308,05515,2007-08-31,136066
16309,05515,2007-09-30,136508
16310,05515,2007-10-31,137175
16311,05515,2007-11-30,137238
16312,05515,2007-12-31,136919
16313,05515,2008-01-31,136459
16314,05515,2008-02-29,136748
16315,05515,2008-03-31,136805
16316,05515,2008-04-30,136570
16317,05515,2008-05-31,136705
16318,05515,2008-06-30,136334
16319,05515,2008-07-31,135432
16320,05515,2008-08-31,137809
16321,05515,2008-09-30,138139
16322,05515,2008-10-31,138387
16323,05515,2008-11-30,138546
16324,05515,2008-12-31,137905
16325,05515,2009-01-31,137149
16326,05515,2009-02-28,137033
16327,05515,2009-03-31,137039
16328,05515,2009-04-30,136938
16329,05515,2009-05-31,136934
16330,05515,2009-06-30,136959
16331,05515,2009-07-31,136774
16332,05515,2009-08-31,138825
16333,05515,2009-09-30,139196
16334,05515,2009-10-31,139529
16335,05515,2009-11-30,139933
16336,05515,2009-12-31,139435
16337,05515,2010-01-31,138903
16338,05515,2010-02-28,138994
16339,05515,2010-03-31,139488
16340,05515,2010-04-30,139711
16341,05515,2010-05-31,140241
16342,05515,2010-06-30,140506
16343,05515,2010-07-31,139655
16344,05515,2010-08-31,141629
16345,05515,2010-09-30,142579
16346,05515,2010-10-31,143208
16347,05515,2010-11-30,143690
16348,05515,2010-12-31,143147
16349,05515,2011-01-31,142846
16350,05515,2011-02-28,143068
16351,05515,2011-03-31,143220
16352,05515,2011-04-30,143449
16353,05515,2011-05-31,143906
16354,05515,2011-06-30,144178
16355,05515,2011-07-31,143908
16356,05515,2011-08-31,146000
16357,05515,2011-09-30,147050
16358,05515,2011-10-31,147003
16359,05515,2011-11-30,147492
16360,05515,2011-12-31,146974
16361,05515,2012-01-31,146391
16362,05515,2012-02-29,146477
16363,05515,2012-03-31,147266
16364,05515,2012-04-30,147459
16365,05515,2012-05-31,147816
16366,05515,2012-06-30,147552
16367,05515,2012-07-31,147279
16368,05515,2012-08-31,149252
16369,05515,2012-09-30,149536
16370,05515,2012-10-31,150203
16371,05515,2012-11-30,150541
16372,05515,2012-12-31,149817
16373,05515,2013-01-31,149206
16374,05515,2013-02-28,149246
16375,05515,2013-03-31,149295
16376,05515,2013-04-30,149867
16377,05515,2013-05-31,150020
16378,05515,2013-06-30,150059
16379,05515,2013-07-31,149561
16380,05515,2013-08-31,151392
16381,05515,2013-09-30,152640
16382,05515,2013-10-31,153038
16383,05515,2013-11-30,153264
16384,05515,2013-12-31,152598
16385,05515,2014-01-31,152349
16386,05515,2014-02-28,152540
16387,05515,2014-03-31,152873
16388,05515,2014-04-30,153196
16389,05515,2014-05-31,153345
16390,05515,2014-06-30,153384
16391,05515,2014-07-31,153057
16392,05515,2014-08-31,155062
16393,05515,2014-09-30,156094
16394,05515,2014-10-31,156549
16395,05515,2014-11-30,156811
16396,05515,2014-12-31,156231
16397,05515,2015-01-31,156395
16398,05515,2015-02-28,156518
16399,05515,2015-03-31,157156
16400,05515,2015-04-30,157075
16401,05515,2015-05-31,157268
16402,05515,2015-06-30,156981
16403,05515,2015-07-31,156754
16404,05515,2015-08-31,159348
16405,05515,2015-09-30,159607
16406,05515,2015-10-31,159973
16407,05515,2015-11-30,160304
16408,05515,2015-12-31,159706
16409,05515,2016-01-31,159359
16410,05515,2016-02-29,159687
16411,05515,2016-03-31,160089
16412,05515,2016-04-30,160282
16413,05515,2016-05-31,160615
16414,05515,2016-06-30,160646
16415,05515,2016-07-31,160294
16416,05515,2016-08-31,163092
16417,05515,2016-09-30,163733
16418,05515,2016-10-31,164170
16419,05515,2016-11-30,164664
16420,05515,2016-12-31,164098
16421,05515,2017-01-31,163197
16422,05515,2017-02-28,163512
16423,05515,2017-03-31,164118
16424,05515,2017-04-30,164129
16425,05515,2017-05-31,164596
16426,05515,2017-06-30,164707
16427,05515,2017-07-31,164409
16428,05515,2017-08-31,166280
16429,05515,2017-09-30,166977
16430,05515,2017-10-31,167302
16431,05515,2017-11-30,167898
16432,05515,2017-12-31,168293
16433,05515,2018-01-31,167671
16434,05515,2018-02-28,168030
16435,05515,2018-03-31,168579
16436,05515,2018-04-30,168889
16437,05515,2018-05-31,168919
16438,05515,2018-06-30,168696
16439,05515,2018-07-31,168468
16440,05515,2018-08-31,170587
16441,05515,2018-09-30,171153
16442,05515,2018-10-31,171513
16443,05515,2018-11-30,171914
16444,05515,2018-12-31,171236
16445,05515,2019-01-31,170678
16446,05515,2019-02-28,171148
16447,05515,2019-03-31,171633
16448,05515,2019-04-30,171734
16449,05515,2019-05-31,171982
16450,05515,2019-06-30,172362
16451,05515,2019-07-31,171698
16452,05515,2019-08-31,174020
16453,05515,2019-09-30,174927
16454,05515,2019-10-31,175780
16455,05515,2019-11-30,176233
16456,05515,2019-12-31,175956
16457,05515,2020-01-31,176139
16458,05515,2020-02-29,176548
16459,05515,2020-03-31,176408
16460,05515,2020-04-30,175148
16461,05515,2020-05-31,174696
16462,05515,2020-06-30,174761
16463,05515,2020-07-31,174763
16464,05515,2020-08-31,177279
16465,05515,2020-09-30,178311
16466,05515,2020-10-31,178938
16467,05515,2020-11-30,179494
16468,05554,2006-01-31,108728
16469,05554,2006-02-28,108522
16470,05554,2006-03-31,108904
16471,05554,2006-04-30,109321
16472,05554,2006-05-31,109864
16473,05554,2006-06-30,109684
16474,05554,2006-07-31,109512
16475,05554,2006-08-31,111893
16476,05554,2006-09-30,112502
16477,05554,2006-10-31,112807
16478,05554,2006-11-30,112825
16479,05554,2006-12-31,111959
16480,05554,2007-01-31,111721
16481,05554,2007-02-28,112011
16482,05554,2007-03-31,112425
16483,05554,2007-04-30,112874
16484,05554,2007-05-31,113273
16485,05554,2007-06-30,113199
16486,05554,2007-07-31,113389
16487,05554,2007-08-31,116280
16488,05554,2007-09-30,116722
16489,05554,2007-10-31,117091
16490,05554,2007-11-30,117040
16491,05554,2007-12-31,116115
16492,05554,2008-01-31,116199
16493,05554,2008-02-29,116420
16494,05554,2008-03-31,116709
16495,05554,2008-04-30,117102
16496,05554,2008-05-31,117221
16497,05554,2008-06-30,116992
16498,05554,2008-07-31,116690
16499,05554,2008-08-31,119230
16500,05554,2008-09-30,119635
16501,05554,2008-10-31,119592
16502,05554,2008-11-30,119394
16503,05554,2008-12-31,118271
16504,05554,2009-01-31,117325
16505,05554,2009-02-28,116934
16506,05554,2009-03-31,116335
16507,05554,2009-04-30,116006
16508,05554,2009-05-31,115560
16509,05554,2009-06-30,114986
16510,05554,2009-07-31,114637
16511,05554,2009-08-31,116643
16512,05554,2009-09-30,117277
16513,05554,2009-10-31,117250
16514,05554,2009-11-30,117227
16515,05554,2009-12-31,116193
16516,05554,2010-01-31,115786
16517,05554,2010-02-28,115879
16518,05554,2010-03-31,116446
16519,05554,2010-04-30,116934
16520,05554,2010-05-31,117356
16521,05554,2010-06-30,117393
16522,05554,2010-07-31,117360
16523,05554,2010-08-31,119814
16524,05554,2010-09-30,120729
16525,05554,2010-10-31,121240
16526,05554,2010-11-30,121289
16527,05554,2010-12-31,120506
16528,05554,2011-01-31,120404
16529,05554,2011-02-28,120720
16530,05554,2011-03-31,121265
16531,05554,2011-04-30,121775
16532,05554,2011-05-31,122374
16533,05554,2011-06-30,122602
16534,05554,2011-07-31,122445
16535,05554,2011-08-31,125086
16536,05554,2011-09-30,125883
16537,05554,2011-10-31,126246
16538,05554,2011-11-30,126351
16539,05554,2011-12-31,125323
16540,05554,2012-01-31,125159
16541,05554,2012-02-29,125327
16542,05554,2012-03-31,125656
16543,05554,2012-04-30,126096
16544,05554,2012-05-31,126261
16545,05554,2012-06-30,126180
16546,05554,2012-07-31,126054
16547,05554,2012-08-31,128312
16548,05554,2012-09-30,128793
16549,05554,2012-10-31,129177
16550,05554,2012-11-30,128990
16551,05554,2012-12-31,127903
16552,05554,2013-01-31,127749
16553,05554,2013-02-28,127831
16554,05554,2013-03-31,127997
16555,05554,2013-04-30,128401
16556,05554,2013-05-31,128578
16557,05554,2013-06-30,128367
16558,05554,2013-07-31,128413
16559,05554,2013-08-31,130799
16560,05554,2013-09-30,131683
16561,05554,2013-10-31,131826
16562,05554,2013-11-30,131537
16563,05554,2013-12-31,130500
16564,05554,2014-01-31,130472
16565,05554,2014-02-28,130651
16566,05554,2014-03-31,130957
16567,05554,2014-04-30,131136
16568,05554,2014-05-31,131226
16569,05554,2014-06-30,131093
16570,05554,2014-07-31,131059
16571,05554,2014-08-31,133511
16572,05554,2014-09-30,134409
16573,05554,2014-10-31,134416
16574,05554,2014-11-30,134290
16575,05554,2014-12-31,133243
16576,05554,2015-01-31,133413
16577,05554,2015-02-28,133579
16578,05554,2015-03-31,134224
16579,05554,2015-04-30,134411
16580,05554,2015-05-31,134587
16581,05554,2015-06-30,134580
16582,05554,2015-07-31,134705
16583,05554,2015-08-31,137358
16584,05554,2015-09-30,138072
16585,05554,2015-10-31,138280
16586,05554,2015-11-30,138455
16587,05554,2015-12-31,137574
16588,05554,2016-01-31,137296
16589,05554,2016-02-29,137808
16590,05554,2016-03-31,138108
16591,05554,2016-04-30,138311
16592,05554,2016-05-31,138490
16593,05554,2016-06-30,138526
16594,05554,2016-07-31,138004
16595,05554,2016-08-31,140653
16596,05554,2016-09-30,141406
16597,05554,2016-10-31,141667
16598,05554,2016-11-30,141881
16599,05554,2016-12-31,141053
16600,05554,2017-01-31,141128
16601,05554,2017-02-28,141202
