,ags5,time_stamp,value
212,03151,2011.0,2954.278
213,03151,2012.0,3035.339
214,03151,2013.0,3166.819
215,03151,2014.0,3359.422
216,03151,2015.0,3676.48
217,03151,2016.0,3582.07
218,03151,2017.0,3623.086
219,03151,2018.0,3680.827
220,03153,2008.0,3250.168
221,03153,2009.0,3023.297
222,03153,2010.0,3240.929
223,03153,2011.0,3407.617
224,03153,2012.0,3452.61
225,03153,2013.0,3450.103
226,03153,2014.0,3534.546
227,03153,2015.0,3648.292
228,03153,2016.0,3840.065
229,03153,2017.0,3984.06
230,03153,2018.0,4115.894
231,03154,2008.0,1591.712
232,03154,2009.0,1530.64
233,03154,2010.0,1605.363
234,03154,2011.0,1654.47
235,03154,2012.0,1689.894
236,03154,2013.0,1760.835
237,03154,2014.0,1739.248
238,03154,2015.0,1735.187
239,03154,2016.0,1755.009
240,03154,2017.0,1777.357
241,03154,2018.0,1800.366
242,03155,2008.0,3071.651
243,03155,2009.0,3066.086
244,03155,2010.0,3103.306
245,03155,2011.0,3313.704
246,03155,2012.0,3305.068
247,03155,2013.0,3379.341
248,03155,2014.0,3532.616
249,03155,2015.0,3578.213
250,03155,2016.0,3769.394
251,03155,2017.0,3851.309
252,03155,2018.0,3821.772
253,03157,2008.0,2732.123
254,03157,2009.0,2392.323
255,03157,2010.0,2427.845
256,03157,2011.0,2595.079
257,03157,2012.0,2632.695
258,03157,2013.0,2622.85
259,03157,2014.0,2785.66
260,03157,2015.0,2784.965
261,03157,2016.0,2751.47
262,03157,2017.0,2776.198
263,03157,2018.0,2925.05
264,03158,2008.0,2007.155
265,03158,2009.0,1862.255
266,03158,2010.0,1945.862
267,03158,2011.0,2068.651
268,03158,2012.0,2168.082
269,03158,2013.0,2216.801
270,03158,2014.0,2295.498
271,03158,2015.0,2306.762
272,03158,2016.0,2359.996
273,03158,2017.0,2379.668
274,03158,2018.0,2447.667
275,03159,2008.0,9250.925
276,03159,2009.0,8774.863
277,03159,2010.0,9128.504
278,03159,2011.0,9673.756
279,03159,2012.0,9756.665
280,03159,2013.0,10021.518
281,03159,2014.0,10370.443
282,03159,2015.0,10554.967
283,03159,2016.0,10943.192
284,03159,2017.0,11287.111
285,03159,2018.0,11724.043
286,03241,2008.0,41626.53
287,03241,2009.0,40429.417
288,03241,2010.0,41769.051
289,03241,2011.0,44029.136
290,03241,2012.0,44638.864
291,03241,2013.0,44463.101
292,03241,2014.0,46139.603
293,03241,2015.0,47022.137
294,03241,2016.0,49929.511
295,03241,2017.0,50745.989
296,03241,2018.0,52655.476
297,03251,2008.0,5071.218
298,03251,2009.0,4707.868
299,03251,2010.0,5093.679
300,03251,2011.0,5579.874
301,03251,2012.0,5642.519
302,03251,2013.0,5675.331
303,03251,2014.0,5946.213
304,03251,2015.0,6020.151
305,03251,2016.0,6324.819
306,03251,2017.0,6607.121
307,03251,2018.0,6545.498
308,03252,2008.0,4443.503
309,03252,2009.0,4221.299
310,03252,2010.0,4448.193
311,03252,2011.0,4604.094
312,03252,2012.0,4557.059
313,03252,2013.0,4537.728
314,03252,2014.0,4751.513
315,03252,2015.0,4795.383
316,03252,2016.0,4904.476
317,03252,2017.0,4962.159
318,03252,2018.0,5075.982
319,03254,2008.0,6481.561
320,03254,2009.0,6178.462
321,03254,2010.0,6420.553
322,03254,2011.0,6769.733
323,03254,2012.0,6988.06
324,03254,2013.0,6803.089
325,03254,2014.0,7159.254
326,03254,2015.0,7336.204
327,03254,2016.0,7512.343
328,03254,2017.0,7750.927
329,03254,2018.0,7958.882
330,03255,2008.0,1747.962
331,03255,2009.0,1676.795
332,03255,2010.0,1868.071
333,03255,2011.0,1842.069
334,03255,2012.0,1876.449
335,03255,2013.0,1976.479
336,03255,2014.0,1925.735
337,03255,2015.0,1984.115
338,03255,2016.0,2148.23
339,03255,2017.0,2155.544
340,03255,2018.0,2234.616
341,03256,2008.0,2766.519
342,03256,2009.0,2607.832
343,03256,2010.0,2798.055
344,03256,2011.0,2980.902
345,03256,2012.0,3174.946
346,03256,2013.0,3317.043
347,03256,2014.0,3487.412
348,03256,2015.0,3579.623
349,03256,2016.0,3528.161
350,03256,2017.0,3653.584
351,03256,2018.0,3729.311
352,03257,2008.0,3042.189
353,03257,2009.0,2914.885
354,03257,2010.0,3062.022
355,03257,2011.0,3172.905
356,03257,2012.0,3297.413
357,03257,2013.0,3341.114
358,03257,2014.0,3536.55
359,03257,2015.0,3688.062
360,03257,2016.0,3768.789
361,03257,2017.0,3890.571
362,03257,2018.0,4080.753
363,03351,2008.0,4137.046
364,03351,2009.0,4057.016
365,03351,2010.0,4206.72
366,03351,2011.0,4372.439
367,03351,2012.0,4664.715
368,03351,2013.0,4711.191
369,03351,2014.0,4878.909
370,03351,2015.0,4945.094
371,03351,2016.0,4968.739
372,03351,2017.0,5063.185
373,03351,2018.0,5370.526
374,03352,2008.0,3395.423
375,03352,2009.0,3302.816
376,03352,2010.0,3415.88
377,03352,2011.0,3563.532
378,03352,2012.0,3854.687
379,03352,2013.0,3965.765
380,03352,2014.0,4279.281
381,03352,2015.0,4263.79
382,03352,2016.0,4206.024
383,03352,2017.0,4372.867
384,03352,2018.0,4559.015
385,03353,2008.0,4350.525
386,03353,2009.0,4250.934
387,03353,2010.0,4411.924
388,03353,2011.0,4707.756
389,03353,2012.0,4907.77
390,03353,2013.0,4939.271
391,03353,2014.0,5182.478
392,03353,2015.0,5466.219
393,03353,2016.0,5607.726
394,03353,2017.0,5871.356
395,03353,2018.0,6141.903
396,03354,2008.0,972.068
397,03354,2009.0,918.058
398,03354,2010.0,962.386
399,03354,2011.0,1020.17
400,03354,2012.0,1041.295
401,03354,2013.0,1078.673
402,03354,2014.0,1151.875
403,03354,2015.0,1158.76
404,03354,2016.0,1230.261
405,03354,2017.0,1239.155
406,03354,2018.0,1268.92
407,03355,2008.0,3700.951
408,03355,2009.0,3602.066
409,03355,2010.0,3748.837
410,03355,2011.0,4103.028
411,03355,2012.0,4061.736
412,03355,2013.0,4242.697
413,03355,2014.0,4469.671
414,03355,2015.0,4667.06
415,03355,2016.0,4760.983
416,03355,2017.0,4889.086
417,03355,2018.0,5146.576
418,03356,2008.0,1778.921
419,03356,2009.0,1716.515
420,03356,2010.0,1817.834
421,03356,2011.0,1909.841
422,03356,2012.0,1927.528
423,03356,2013.0,1959.891
424,03356,2014.0,2063.747
425,03356,2015.0,2093.315
426,03356,2016.0,2191.525
427,03356,2017.0,2258.316
428,03356,2018.0,2317.323
429,03357,2008.0,3813.518
430,03357,2009.0,3643.605
431,03357,2010.0,3891.575
432,03357,2011.0,4180.629
433,03357,2012.0,4399.148
434,03357,2013.0,4679.997
435,03357,2014.0,4774.039
436,03357,2015.0,4813.539
437,03357,2016.0,4941.183
438,03357,2017.0,5187.791
439,03357,2018.0,5265.493
440,03358,2008.0,3413.48
441,03358,2009.0,3337.162
442,03358,2010.0,3448.718
443,03358,2011.0,3686.262
444,03358,2012.0,3822.61
445,03358,2013.0,3937.934
446,03358,2014.0,4151.552
447,03358,2015.0,4283.528
448,03358,2016.0,4325.371
449,03358,2017.0,4483.939
450,03358,2018.0,4701.224
451,03359,2008.0,4713.682
452,03359,2009.0,4604.503
453,03359,2010.0,4757.737
454,03359,2011.0,4978.453
455,03359,2012.0,5048.883
456,03359,2013.0,5222.793
457,03359,2014.0,5420.083
458,03359,2015.0,5732.125
459,03359,2016.0,5865.693
460,03359,2017.0,5937.575
461,03359,2018.0,6101.743
462,03360,2008.0,2023.035
463,03360,2009.0,1932.876
464,03360,2010.0,1949.638
465,03360,2011.0,2074.627
466,03360,2012.0,2172.583
467,03360,2013.0,2203.085
468,03360,2014.0,2376.212
469,03360,2015.0,2354.352
470,03360,2016.0,2444.061
471,03360,2017.0,2525.337
472,03360,2018.0,2577.744
473,03361,2008.0,3301.05
474,03361,2009.0,3257.459
475,03361,2010.0,3383.701
476,03361,2011.0,3501.212
477,03361,2012.0,3611.881
478,03361,2013.0,3695.98
479,03361,2014.0,3869.464
480,03361,2015.0,3873.538
481,03361,2016.0,3972.215
482,03361,2017.0,4102.12
483,03361,2018.0,4221.828
484,03401,2008.0,1408.405
485,03401,2009.0,1379.655
486,03401,2010.0,1385.035
487,03401,2011.0,1446.055
488,03401,2012.0,1492.293
489,03401,2013.0,1469.924
490,03401,2014.0,1534.428
491,03401,2015.0,1648.838
492,03401,2016.0,1697.221
493,03401,2017.0,1740.786
494,03401,2018.0,1778.57
495,03402,2008.0,2102.733
496,03402,2009.0,1945.439
497,03402,2010.0,2475.816
498,03402,2011.0,2682.062
499,03402,2012.0,2700.178
500,03402,2013.0,2721.495
501,03402,2014.0,2956.963
502,03402,2015.0,2714.507
503,03402,2016.0,3542.099
504,03402,2017.0,3450.815
505,03402,2018.0,3677.896
506,03403,2008.0,5924.738
507,03403,2009.0,6049.857
508,03403,2010.0,6222.694
509,03403,2011.0,6386.371
510,03403,2012.0,6516.306
511,03403,2013.0,6622.099
512,03403,2014.0,6844.505
513,03403,2015.0,6980.889
514,03403,2016.0,7322.844
515,03403,2017.0,7500.221
516,03403,2018.0,7779.386
517,03404,2008.0,6411.731
518,03404,2009.0,6178.051
519,03404,2010.0,6319.109
520,03404,2011.0,6874.724
521,03404,2012.0,6853.01
522,03404,2013.0,6988.362
523,03404,2014.0,7391.706
524,03404,2015.0,7698.958
525,03404,2016.0,7751.058
526,03404,2017.0,7979.019
527,03404,2018.0,8197.998
528,03405,2008.0,2841.977
529,03405,2009.0,2670.585
530,03405,2010.0,2689.255
531,03405,2011.0,2723.401
532,03405,2012.0,2727.194
533,03405,2013.0,2817.783
534,03405,2014.0,2838.071
535,03405,2015.0,2949.659
536,03405,2016.0,2955.629
537,03405,2017.0,3031.822
538,03405,2018.0,3164.759
539,03451,2008.0,2529.992
540,03451,2009.0,2545.761
541,03451,2010.0,2658.303
542,03451,2011.0,2924.138
543,03451,2012.0,2962.501
544,03451,2013.0,3104.933
545,03451,2014.0,3242.2
546,03451,2015.0,3352.111
547,03451,2016.0,3461.898
548,03451,2017.0,3698.83
549,03451,2018.0,3856.156
550,03452,2008.0,3481.736
551,03452,2009.0,3509.94
552,03452,2010.0,3634.653
553,03452,2011.0,3824.768
554,03452,2012.0,3998.825
555,03452,2013.0,4101.377
556,03452,2014.0,4426.578
557,03452,2015.0,4599.324
558,03452,2016.0,4739.715
559,03452,2017.0,4961.983
560,03452,2018.0,5079.854
561,03453,2008.0,3871.817
562,03453,2009.0,3869.438
563,03453,2010.0,4364.326
564,03453,2011.0,4507.324
565,03453,2012.0,4772.055
566,03453,2013.0,4752.132
567,03453,2014.0,4994.505
568,03453,2015.0,5147.199
569,03453,2016.0,5363.301
570,03453,2017.0,5632.551
571,03453,2018.0,5766.837
572,03454,2008.0,10012.057
573,03454,2009.0,9477.58
574,03454,2010.0,10043.397
575,03454,2011.0,10812.999
576,03454,2012.0,11213.491
577,03454,2013.0,11208.853
578,03454,2014.0,11480.942
579,03454,2015.0,11752.663
580,03454,2016.0,12532.005
581,03454,2017.0,13277.197
582,03454,2018.0,13440.709
583,03455,2008.0,1980.384
584,03455,2009.0,1864.903
585,03455,2010.0,1997.436
586,03455,2011.0,2055.87
587,03455,2012.0,2144.812
588,03455,2013.0,2140.115
589,03455,2014.0,2306.683
590,03455,2015.0,2466.252
591,03455,2016.0,2533.816
592,03455,2017.0,2643.674
593,03455,2018.0,2708.217
594,03456,2008.0,3229.107
595,03456,2009.0,3103.832
596,03456,2010.0,3242.907
597,03456,2011.0,3590.078
598,03456,2012.0,3725.764
599,03456,2013.0,3844.285
600,03456,2014.0,4087.26
601,03456,2015.0,4174.066
602,03456,2016.0,4068.091
603,03456,2017.0,4160.204
604,03456,2018.0,4350.768
605,03457,2008.0,3446.562
606,03457,2009.0,3493.243
607,03457,2010.0,3588.314
608,03457,2011.0,3673.476
609,03457,2012.0,3737.623
610,03457,2013.0,3983.697
611,03457,2014.0,4061.837
612,03457,2015.0,4138.951
613,03457,2016.0,4069.782
614,03457,2017.0,4251.652
615,03457,2018.0,4364.904
616,03458,2008.0,2380.679
617,03458,2009.0,2178.59
618,03458,2010.0,2324.436
619,03458,2011.0,2488.751
620,03458,2012.0,2551.561
621,03458,2013.0,2663.675
622,03458,2014.0,2877.371
623,03458,2015.0,2899.937
624,03458,2016.0,2899.419
625,03458,2017.0,3052.157
626,03458,2018.0,3172.353
627,03459,2008.0,8187.112
628,03459,2009.0,7659.517
629,03459,2010.0,8238.851
630,03459,2011.0,8763.018
631,03459,2012.0,8942.022
632,03459,2013.0,9159.981
633,03459,2014.0,9484.691
634,03459,2015.0,9867.082
635,03459,2016.0,10231.268
636,03459,2017.0,10505.016
637,03459,2018.0,10924.318
638,03460,2008.0,4418.433
639,03460,2009.0,4230.998
640,03460,2010.0,4538.627
641,03460,2011.0,5084.6
642,03460,2012.0,5241.842
643,03460,2013.0,5489.669
644,03460,2014.0,5507.315
645,03460,2015.0,5713.422
646,03460,2016.0,5942.885
647,03460,2017.0,6145.369
648,03460,2018.0,6355.122
649,03461,2008.0,2857.454
650,03461,2009.0,2644.806
651,03461,2010.0,3169.61
652,03461,2011.0,2739.546
653,03461,2012.0,2808.152
654,03461,2013.0,2482.664
655,03461,2014.0,2515.472
656,03461,2015.0,2702.52
657,03461,2016.0,3024.909
658,03461,2017.0,3101.902
659,03461,2018.0,2869.797
660,03462,2008.0,1040.946
661,03462,2009.0,1022.695
662,03462,2010.0,1074.567
663,03462,2011.0,1160.197
664,03462,2012.0,1263.462
665,03462,2013.0,1273.038
666,03462,2014.0,1287.623
667,03462,2015.0,1327.474
668,03462,2016.0,1371.279
669,03462,2017.0,1433.931
670,03462,2018.0,1460.549
671,04011,2008.0,23819.022
672,04011,2009.0,21590.248
673,04011,2010.0,22983.083
674,04011,2011.0,23790.042
675,04011,2012.0,24916.204
676,04011,2013.0,25327.714
677,04011,2014.0,26217.611
678,04011,2015.0,26863.609
679,04011,2016.0,27600.593
680,04011,2017.0,28251.266
681,04011,2018.0,28817.556
682,04012,2008.0,3505.642
683,04012,2009.0,3306.932
684,04012,2010.0,3375.397
685,04012,2011.0,3455.069
686,04012,2012.0,3600.307
687,04012,2013.0,3496.554
688,04012,2014.0,3580.359
689,04012,2015.0,3677.368
690,04012,2016.0,3823.047
691,04012,2017.0,3946.872
692,04012,2018.0,4017.343
693,05111,2008.0,42995.983
694,05111,2009.0,40417.946
695,05111,2010.0,41259.344
696,05111,2011.0,41703.33
697,05111,2012.0,41406.599
698,05111,2013.0,43607.808
699,05111,2014.0,45014.42
700,05111,2015.0,46271.763
701,05111,2016.0,47036.808
702,05111,2017.0,48473.467
703,05111,2018.0,50429.183
704,05112,2008.0,16178.405
705,05112,2009.0,14656.077
706,05112,2010.0,14884.707
707,05112,2011.0,16063.873
708,05112,2012.0,16108.472
709,05112,2013.0,15838.625
710,05112,2014.0,16389.515
711,05112,2015.0,16512.298
712,05112,2016.0,16255.92
713,05112,2017.0,17347.73
714,05112,2018.0,18177.38
715,05113,2008.0,22806.669
716,05113,2009.0,22766.341
717,05113,2010.0,22994.139
718,05113,2011.0,23553.108
719,05113,2012.0,22074.366
720,05113,2013.0,22146.46
721,05113,2014.0,22921.173
722,05113,2015.0,23438.278
723,05113,2016.0,23769.271
724,05113,2017.0,24430.321
725,05113,2018.0,25292.831
726,05114,2008.0,8206.129
727,05114,2009.0,7434.808
728,05114,2010.0,7675.736
