,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
21,2011-10-01,5.690127964115548,5.363479687021328,5.6288692357586365,5.690127964115548,5.690127964115548,-0.19109396247390734,-0.19109396247390734,-0.19109396247390734,-0.19109396247390734,-0.19109396247390734,-0.19109396247390734,0.0,0.0,0.0,5.499034001641641
22,2011-11-01,5.66564077048392,5.353704542469927,5.63181068881891,5.66564077048392,5.66564077048392,-0.17174864840570533,-0.17174864840570533,-0.17174864840570533,-0.17174864840570533,-0.17174864840570533,-0.17174864840570533,0.0,0.0,0.0,5.493892122078215
23,2011-12-01,5.641943486324282,5.36850370144857,5.628218523109597,5.641943486324282,5.641943486324282,-0.139468561783351,-0.139468561783351,-0.139468561783351,-0.139468561783351,-0.139468561783351,-0.139468561783351,0.0,0.0,0.0,5.50247492454093
24,2012-01-01,5.617456292692655,5.80073334417985,6.072445247265692,5.617456292692655,5.617456292692655,0.32384567410837295,0.32384567410837295,0.32384567410837295,0.32384567410837295,0.32384567410837295,0.32384567410837295,0.0,0.0,0.0,5.941301966801028
25,2012-02-01,5.639254314127719,5.627003859207817,5.896806206534084,5.639254314127719,5.639254314127719,0.11987707800934466,0.11987707800934466,0.11987707800934466,0.11987707800934466,0.11987707800934466,0.11987707800934466,0.0,0.0,0.0,5.759131392137063
26,2012-03-01,5.65964601159923,5.604348295528471,5.871948420573262,5.65964601159923,5.65964601159923,0.0711874218418047,0.0711874218418047,0.0711874218418047,0.0711874218418047,0.0711874218418047,0.0711874218418047,0.0,0.0,0.0,5.730833433441035
27,2012-04-01,5.681444033034294,5.468319927748427,5.7338202688159905,5.681444033034294,5.681444033034294,-0.07798381836474705,-0.07798381836474705,-0.07798381836474705,-0.07798381836474705,-0.07798381836474705,-0.07798381836474705,0.0,0.0,0.0,5.603460214669547
28,2012-05-01,5.714619267507129,5.659373457945893,5.943643144641152,5.714619267507129,5.714619267507129,0.09242060550982253,0.09242060550982253,0.09242060550982253,0.09242060550982253,0.09242060550982253,0.09242060550982253,0.0,0.0,0.0,5.807039873016952
29,2012-06-01,5.748900343129058,5.602977021783878,5.8886103585483704,5.748900343129058,5.748900343129058,-0.003244894933180784,-0.003244894933180784,-0.003244894933180784,-0.003244894933180784,-0.003244894933180784,-0.003244894933180784,0.0,0.0,0.0,5.745655448195878
30,2012-07-01,5.782075577601892,5.818426672146492,6.094527966491529,5.782075577601892,5.782075577601892,0.17463608724209467,0.17463608724209467,0.17463608724209467,0.17463608724209467,0.17463608724209467,0.17463608724209467,0.0,0.0,0.0,5.956711664843987
31,2012-08-01,5.816356653223822,5.796358360982948,6.067689915614809,5.816356653223822,5.816356653223822,0.12498293839170063,0.12498293839170063,0.12498293839170063,0.12498293839170063,0.12498293839170063,0.12498293839170063,0.0,0.0,0.0,5.941339591615522
32,2012-09-01,5.850637728490004,5.630773032116681,5.89848911097722,5.850637728490004,5.850637728490004,-0.07959591996674663,-0.07959591996674663,-0.07959591996674663,-0.07959591996674663,-0.07959591996674663,-0.07959591996674663,0.0,0.0,0.0,5.7710418085232575
33,2012-10-01,5.883812962618568,5.566122828189214,5.821832959042033,5.883812962618568,5.883812962618568,-0.18408761566350595,-0.18408761566350595,-0.18408761566350595,-0.18408761566350595,-0.18408761566350595,-0.18408761566350595,0.0,0.0,0.0,5.699725346955062
34,2012-11-01,5.918094037884751,5.572695346719756,5.8512677418954695,5.918094037884751,5.918094037884751,-0.20844530828785335,-0.20844530828785335,-0.20844530828785335,-0.20844530828785335,-0.20844530828785335,-0.20844530828785335,0.0,0.0,0.0,5.709648729596898
35,2012-12-01,5.951269251606096,5.659963853043832,5.933663894393835,5.951269251606096,5.951269251606096,-0.15599413551218835,-0.15599413551218835,-0.15599413551218835,-0.15599413551218835,-0.15599413551218835,-0.15599413551218835,0.0,0.0,0.0,5.795275116093907
36,2013-01-01,5.985550305784819,6.155317080923597,6.432447323471538,5.985550305784819,5.985550305784819,0.3125459515493315,0.3125459515493315,0.3125459515493315,0.3125459515493315,0.3125459515493315,0.3125459515493315,0.0,0.0,0.0,6.298096257334151
37,2013-02-01,6.019831359963542,6.261525462375548,6.525748921984121,6.019831359963542,6.019831359963542,0.3758418287657556,0.3758418287657556,0.3758418287657556,0.3758418287657556,0.3758418287657556,0.3758418287657556,0.0,0.0,0.0,6.3956731887292975
38,2013-03-01,6.037817593778181,6.020568357376205,6.2803539497765355,6.037817593778181,6.037817593778181,0.11475988518227262,0.11475988518227262,0.11475988518227262,0.11475988518227262,0.11475988518227262,0.11475988518227262,0.0,0.0,0.0,6.1525774789604535
39,2013-04-01,6.05773092407296,5.927589700731094,6.191356589244119,6.05773092407296,6.05773092407296,0.0003644641071447248,0.0003644641071447248,0.0003644641071447248,0.0003644641071447248,0.0003644641071447248,0.0003644641071447248,0.0,0.0,0.0,6.058095388180105
40,2013-05-01,6.077001888874359,5.9999005357049935,6.267453506670835,6.077001888874359,6.077001888874359,0.05451462632499273,0.05451462632499273,0.05451462632499273,0.05451462632499273,0.05451462632499273,0.05451462632499273,0.0,0.0,0.0,6.131516515199352
41,2013-06-01,6.096915219169138,5.929734506527473,6.202001170820561,6.096915219169138,6.096915219169138,-0.030259332349935445,-0.030259332349935445,-0.030259332349935445,-0.030259332349935445,-0.030259332349935445,-0.030259332349935445,0.0,0.0,0.0,6.066655886819203
42,2013-07-01,6.092379326687155,6.119702723619985,6.395055847056665,6.092379326687155,6.092379326687155,0.1620117174610363,0.1620117174610363,0.1620117174610363,0.1620117174610363,0.1620117174610363,0.1620117174610363,0.0,0.0,0.0,6.254391044148191
43,2013-08-01,6.0876922377891045,6.0854314794681255,6.356818257412342,6.0876922377891045,6.0876922377891045,0.131066169523125,0.131066169523125,0.131066169523125,0.131066169523125,0.131066169523125,0.131066169523125,0.0,0.0,0.0,6.2187584073122295
44,2013-09-01,6.083005148891055,5.886612841580302,6.145156157324875,6.083005148891055,6.083005148891055,-0.062015390126824464,-0.062015390126824464,-0.062015390126824464,-0.062015390126824464,-0.062015390126824464,-0.062015390126824464,0.0,0.0,0.0,6.02098975876423
45,2013-10-01,6.0661312634962865,5.746693540045832,6.027464153492444,6.0661312634962865,6.0661312634962865,-0.18639368337018833,-0.18639368337018833,-0.18639368337018833,-0.18639368337018833,-0.18639368337018833,-0.18639368337018833,0.0,0.0,0.0,5.879737580126098
46,2013-11-01,6.048694915255025,5.716197412762834,5.982973187044807,6.048694915255025,6.048694915255025,-0.19615693975262954,-0.19615693975262954,-0.19615693975262954,-0.19615693975262954,-0.19615693975262954,-0.19615693975262954,0.0,0.0,0.0,5.852537975502395
47,2013-12-01,6.031821029860256,5.727315898869912,6.015621338747414,6.031821029860256,6.031821029860256,-0.1500319160373174,-0.1500319160373174,-0.1500319160373174,-0.1500319160373174,-0.1500319160373174,-0.1500319160373174,0.0,0.0,0.0,5.881789113822939
48,2014-01-01,6.014384681618996,6.2006873721857705,6.475932212336146,6.014384681618996,6.014384681618996,0.31758708468369895,0.31758708468369895,0.31758708468369895,0.31758708468369895,0.31758708468369895,0.31758708468369895,0.0,0.0,0.0,6.331971766302694
49,2014-02-01,5.996948330299132,6.15243916967637,6.424005058130444,5.996948330299132,5.996948330299132,0.29003363857296643,0.29003363857296643,0.29003363857296643,0.29003363857296643,0.29003363857296643,0.29003363857296643,0.0,0.0,0.0,6.286981968872098
50,2014-03-01,5.981199367816674,6.003580086841294,6.270809385763828,5.981199367816674,5.981199367816674,0.16027878828383013,0.16027878828383013,0.16027878828383013,0.16027878828383013,0.16027878828383013,0.16027878828383013,0.0,0.0,0.0,6.141478156100504
51,2014-04-01,5.963763016496811,5.904909343831413,6.17007344383207,5.963763016496811,5.963763016496811,0.07786963157942199,0.07786963157942199,0.07786963157942199,0.07786963157942199,0.07786963157942199,0.07786963157942199,0.0,0.0,0.0,6.0416326480762335
52,2014-05-01,5.946889128235362,5.825445546479685,6.103374721638871,5.946889128235362,5.946889128235362,0.014941963402040084,0.014941963402040084,0.014941963402040084,0.014941963402040084,0.014941963402040084,0.014941963402040084,0.0,0.0,0.0,5.961831091637403
53,2014-06-01,5.929452777031866,5.734181195258215,6.006099316187154,5.929452777031866,5.929452777031866,-0.05728509140138797,-0.05728509140138797,-0.05728509140138797,-0.05728509140138797,-0.05728509140138797,-0.05728509140138797,0.0,0.0,0.0,5.872167685630478
54,2014-07-01,5.912578888770417,5.930403794834742,6.198001269958934,5.912578888770417,5.912578888770417,0.14997815575549536,0.14997815575549536,0.14997815575549536,0.14997815575549536,0.14997815575549536,0.14997815575549536,0.0,0.0,0.0,6.062557044525913
55,2014-08-01,5.895142528381178,5.9007434730057104,6.16273915074975,5.895142528381178,5.895142528381178,0.13776831272539167,0.13776831272539167,0.13776831272539167,0.13776831272539167,0.13776831272539167,0.13776831272539167,0.0,0.0,0.0,6.0329108411065695
56,2014-09-01,5.877706167991938,5.6898281239103525,5.965057251741871,5.877706167991938,5.877706167991938,-0.044293319514628005,-0.044293319514628005,-0.044293319514628005,-0.044293319514628005,-0.044293319514628005,-0.044293319514628005,0.0,0.0,0.0,5.83341284847731
57,2014-10-01,5.860832270841061,5.535420186622623,5.807323418705656,5.860832270841061,5.860832270841061,-0.18872680783328344,-0.18872680783328344,-0.18872680783328344,-0.18872680783328344,-0.18872680783328344,-0.18872680783328344,0.0,0.0,0.0,5.672105463007777
58,2014-11-01,5.843395910451821,5.521103952733885,5.796113310377089,5.843395910451821,5.843395910451821,-0.18391876698090134,-0.18391876698090134,-0.18391876698090134,-0.18391876698090134,-0.18391876698090134,-0.18391876698090134,0.0,0.0,0.0,5.6594771434709195
59,2014-12-01,5.826521999358794,5.550381082234142,5.804348286008254,5.826521999358794,5.826521999358794,-0.1445198024040465,-0.1445198024040465,-0.1445198024040465,-0.1445198024040465,-0.1445198024040465,-0.1445198024040465,0.0,0.0,0.0,5.682002196954747
60,2015-01-01,5.809085624562664,5.987432080160513,6.265807771675399,5.809085624562664,5.809085624562664,0.32134773087214713,0.32134773087214713,0.32134773087214713,0.32134773087214713,0.32134773087214713,0.32134773087214713,0.0,0.0,0.0,6.130433355434811
61,2015-02-01,5.791649249766534,5.861341684441611,6.125770897312897,5.791649249766534,5.791649249766534,0.2046801595855062,0.2046801595855062,0.2046801595855062,0.2046801595855062,0.2046801595855062,0.2046801595855062,0.0,0.0,0.0,5.9963294093520405
62,2015-03-01,5.77590026448649,5.855742680324945,6.129829169804697,5.77590026448649,5.77590026448649,0.2076852259778653,0.2076852259778653,0.2076852259778653,0.2076852259778653,0.2076852259778653,0.2076852259778653,0.0,0.0,0.0,5.983585490464355
63,2015-04-01,5.758463887926442,5.775014187548164,6.054091974864575,5.758463887926442,5.758463887926442,0.15443675286645753,0.15443675286645753,0.15443675286645753,0.15443675286645753,0.15443675286645753,0.15443675286645753,0.0,0.0,0.0,5.912900640792899
64,2015-05-01,5.741589975126394,5.582553626674086,5.8410810748216875,5.741589975126394,5.741589975126394,-0.02626355278894785,-0.02626355278894785,-0.02626355278894785,-0.02626355278894785,-0.02626355278894785,-0.02626355278894785,0.0,0.0,0.0,5.715326422337446
65,2015-06-01,5.724153598566346,5.499930113004928,5.78113812870834,5.724153598566346,5.724153598566346,-0.0842762397436362,-0.0842762397436362,-0.0842762397436362,-0.0842762397436362,-0.0842762397436362,-0.0842762397436362,0.0,0.0,0.0,5.63987735882271
66,2015-07-01,5.707279685886256,5.714511443366949,5.981354267247523,5.707279685886256,5.707279685886256,0.13855630115118642,0.13855630115118642,0.13855630115118642,0.13855630115118642,0.13855630115118642,0.13855630115118642,0.0,0.0,0.0,5.845835987037442
67,2015-08-01,5.689843309450162,5.694109507673078,5.967915822949245,5.689843309450162,5.689843309450162,0.145082522415442,0.145082522415442,0.145082522415442,0.145082522415442,0.145082522415442,0.145082522415442,0.0,0.0,0.0,5.834925831865604
68,2015-09-01,5.672406933014069,5.518364761965554,5.775743353481585,5.672406933014069,5.672406933014069,-0.026450720646695996,-0.026450720646695996,-0.026450720646695996,-0.026450720646695996,-0.026450720646695996,-0.026450720646695996,0.0,0.0,0.0,5.645956212367373
69,2015-10-01,5.65553278799585,5.328778925583177,5.597517951509479,5.65553278799585,5.65553278799585,-0.191093962474008,-0.191093962474008,-0.191093962474008,-0.191093962474008,-0.191093962474008,-0.191093962474008,0.0,0.0,0.0,5.464438825521842
