ags5,date,ground_truth,pred,error
1051,2020-12-31,6.2,6.068950964733407,0.13104903526659317
1051,2021-01-31,6.8,6.685391503089725,0.11460849691027519
1051,2021-02-28,6.9,6.767522259299273,0.13247774070072715
1051,2021-03-31,6.6,6.711960411742794,0.11196041174279436
1051,2021-04-30,6.4,6.325411682704122,0.07458831729587878
1051,2021-05-31,6.1,6.248141245393796,0.1481412453937967
1053,2020-01-31,4.9,4.94375264419627,0.04375264419626923
1053,2020-02-29,4.9,4.937798687310554,0.0377986873105538
1053,2020-03-31,4.9,4.7968559576869305,0.10314404231306984
1053,2020-04-30,5.5,4.772452282432358,0.7275477175676421
1053,2020-05-31,5.7,5.308412264137732,0.39158773586226836
1053,2020-06-30,5.8,5.641040100859459,0.15895989914054098
1053,2020-07-31,5.9,5.959815394390486,0.059815394390486
1053,2020-08-31,5.9,5.8987266911174085,0.001273308882591806
1053,2020-09-30,5.7,5.767310958528083,0.06731095852808266
1053,2020-10-31,5.6,5.603179722694203,0.003179722694203413
1053,2020-11-30,5.4,5.614198117579109,0.21419811757910878
1053,2020-12-31,5.5,5.399515564659672,0.10048443534032803
1053,2021-01-31,5.7,5.721923123436102,0.021923123436101477
1053,2021-02-28,5.8,5.723533512911967,0.07646648708803294
1053,2021-03-31,5.7,5.745098476190343,0.045098476190342573
1053,2021-04-30,5.6,5.730283043045987,0.1302830430459876
1053,2021-05-31,5.4,5.53555251271714,0.13555251271713953
