,ags5,date,ground_truth,pred,error
120,1001,2020-01-31,8.4,7.8851557,0.5148443222045902
121,1001,2020-02-29,8.4,7.723935,0.6760648727416996
122,1001,2020-03-31,8.2,7.652705,0.5472948074340813
123,1001,2020-04-30,9.3,7.7835083,1.5164916992187507
124,1001,2020-05-31,9.9,7.618798,2.2812022209167484
125,1001,2020-06-30,9.8,7.641032,2.1589677810668952
126,1001,2020-07-31,10.0,8.824433,1.1755666732788086
127,1001,2020-08-31,9.6,8.549017,1.0509830474853512
128,1001,2020-09-30,9.1,8.424879,0.67512092590332
129,1001,2020-10-31,8.7,8.56048,0.13951988220214773
130,1001,2020-11-30,8.7,8.2961035,0.40389652252197195
131,1001,2020-12-31,8.8,8.352069,0.447931098937989
132,1001,2021-01-31,9.4,8.376682,1.0233177185058597
133,1001,2021-02-28,9.2,8.209344,0.9906560897827141
134,1001,2021-03-31,9.1,8.251762,0.8482376098632809
135,1001,2021-04-30,9.1,8.97104,0.12896022796630824
136,1001,2021-05-31,8.9,9.153947,0.25394687652587855
257,1002,2020-01-31,7.8,9.33318,1.5331804275512697
258,1002,2020-02-29,7.7,7.456719,0.24328107833862322
259,1002,2020-03-31,7.6,7.50951,0.09048995971679652
260,1002,2020-04-30,8.3,7.3266754,0.9733245849609382
261,1002,2020-05-31,8.8,7.624896,1.175103950500489
262,1002,2020-06-30,8.9,7.664879,1.2351211547851566
263,1002,2020-07-31,9.2,7.5511255,1.6488744735717766
264,1002,2020-08-31,9.2,8.236964,0.9630357742309563
265,1002,2020-09-30,8.9,7.956188,0.9438117980957035
266,1002,2020-10-31,8.7,7.5494857,1.1505143165588372
267,1002,2020-11-30,8.4,7.944063,0.45593681335449254
268,1002,2020-12-31,8.3,7.8800006,0.41999940872192454
269,1002,2021-01-31,8.7,7.716541,0.9834591865539544
270,1002,2021-02-28,8.7,7.9606,0.7394001007080071
271,1002,2021-03-31,8.6,7.9269104,0.6730895996093746
272,1002,2021-04-30,8.7,7.981682,0.7183181762695305
273,1002,2021-05-31,8.3,8.485913,0.18591327667236257
394,1003,2020-01-31,7.4,8.600652,1.2006517410278317
395,1003,2020-02-29,7.3,8.681967,1.3819667816162111
396,1003,2020-03-31,7.2,7.2708497,0.07084970474243146
397,1003,2020-04-30,8.3,7.082635,1.2173650741577156
398,1003,2020-05-31,8.7,7.002409,1.697591018676757
399,1003,2020-06-30,8.6,7.746556,0.8534441947937008
400,1003,2020-07-31,8.7,7.5461483,1.1538516998291009
401,1003,2020-08-31,8.6,7.2647204,1.335279560089111
402,1003,2020-09-30,8.3,7.846908,0.4530919075012214
403,1003,2020-10-31,8.2,7.4281425,0.7718574523925774
404,1003,2020-11-30,8.1,7.2186565,0.8813434600830075
405,1003,2020-12-31,8.2,7.6854563,0.5145437240600579
406,1003,2021-01-31,8.7,7.4084835,1.2915164947509759
407,1003,2021-02-28,8.8,7.2326937,1.567306327819825
408,1003,2021-03-31,8.9,8.04356,0.8564399719238285
409,1003,2021-04-30,8.9,8.123599,0.7764009475708011
410,1003,2021-05-31,8.6,8.169176,0.43082389831542933
531,1004,2020-01-31,8.2,7.7980494,0.401950550079345
532,1004,2020-02-29,8.1,7.7045774,0.3954225540161129
533,1004,2020-03-31,7.9,7.700851,0.19914903640747106
534,1004,2020-04-30,8.8,7.733526,1.0664737701416023
535,1004,2020-05-31,9.2,7.6730156,1.5269844055175774
536,1004,2020-06-30,9.3,7.764291,1.535709190368653
537,1004,2020-07-31,9.5,8.424535,1.075465202331543
538,1004,2020-08-31,9.4,8.084166,1.3158344268798832
539,1004,2020-09-30,9.3,7.9335504,1.3664496421813972
540,1004,2020-10-31,9.2,8.355838,0.8441621780395501
541,1004,2020-11-30,9.1,8.132793,0.9672065734863278
542,1004,2020-12-31,9.1,8.093383,1.006617164611816
543,1004,2021-01-31,9.5,8.445854,1.0541458129882812
544,1004,2021-02-28,9.8,8.225481,1.5745189666748054
545,1004,2021-03-31,9.6,8.168188,1.4318119049072262
546,1004,2021-04-30,9.4,9.07024,0.32975997924804723
547,1004,2021-05-31,9.1,9.04252,0.05748043060302699
668,1051,2020-01-31,6.1,9.063338,2.9633382797241214
669,1051,2020-02-29,6.0,5.8833456,0.1166543960571289
670,1051,2020-03-31,5.8,5.7748156,0.02518444061279279
671,1051,2020-04-30,6.3,5.4581637,0.8418362617492674
672,1051,2020-05-31,6.6,5.4974375,1.1025625228881832
673,1051,2020-06-30,6.4,5.432605,0.9673952102661136
674,1051,2020-07-31,6.3,5.306822,0.9931781768798826
675,1051,2020-08-31,6.2,5.682309,0.5176908493041994
676,1051,2020-09-30,5.8,5.4762616,0.323738384246826
677,1051,2020-10-31,5.7,5.275309,0.4246909141540529
678,1051,2020-11-30,5.8,5.524725,0.2752750396728514
679,1051,2020-12-31,6.2,5.685663,0.5143367767333986
680,1051,2021-01-31,6.8,5.694524,1.1054761886596678
681,1051,2021-02-28,6.9,6.0327516,0.8672484397888187
682,1051,2021-03-31,6.6,5.9674563,0.6325436592102047
683,1051,2021-04-30,6.4,6.0169606,0.3830393791198734
684,1051,2021-05-31,6.1,6.32682,0.2268198966979984
805,1053,2020-01-31,4.9,6.323161,1.4231611251831051
806,1053,2020-02-29,4.9,6.240788,1.3407879829406735
807,1053,2020-03-31,4.9,4.7252755,0.1747244834899906
808,1053,2020-04-30,5.5,4.542013,0.9579868316650391
809,1053,2020-05-31,5.7,4.4972444,1.202755641937256
810,1053,2020-06-30,5.8,5.040788,0.7592118263244627
811,1053,2020-07-31,5.9,4.948654,0.9513458251953129
812,1053,2020-08-31,5.9,4.717242,1.1827582359313968
813,1053,2020-09-30,5.7,5.199353,0.5006467819213869
814,1053,2020-10-31,5.6,4.9369855,0.6630145072937008
815,1053,2020-11-30,5.4,4.819571,0.5804289817810062
816,1053,2020-12-31,5.5,5.143075,0.35692501068115234
817,1053,2021-01-31,5.7,4.965824,0.7341758728027346
818,1053,2021-02-28,5.8,4.8860044,0.9139955520629881
819,1053,2021-03-31,5.7,5.348044,0.35195608139038104
820,1053,2021-04-30,5.6,5.3706656,0.22933444976806605
821,1053,2021-05-31,5.4,5.404288,0.004287815093993785
942,1054,2020-01-31,5.8,5.5027347,0.2972653388977049
943,1054,2020-02-29,5.9,5.5402064,0.35979356765747106
944,1054,2020-03-31,5.1,5.192686,0.09268608093261754
945,1054,2020-04-30,5.6,4.705244,0.894755935668945
946,1054,2020-05-31,5.9,4.44857,1.4514302253723148
947,1054,2020-06-30,5.3,4.406066,0.8939340591430662
948,1054,2020-07-31,5.2,4.965575,0.23442478179931658
949,1054,2020-08-31,5.0,4.4632583,0.5367417335510254
950,1054,2020-09-30,4.8,4.3165126,0.4834874153137205
951,1054,2020-10-31,4.6,4.436866,0.1631341934204098
952,1054,2020-11-30,5.0,4.5408545,0.45914554595947266
953,1054,2020-12-31,5.5,5.022983,0.4770169258117676
954,1054,2021-01-31,6.1,5.344545,0.755455112457275
955,1054,2021-02-28,6.3,5.20358,1.096420097351074
956,1054,2021-03-31,6.0,5.144153,0.8558468818664551
957,1054,2021-04-30,5.6,5.728982,0.128981971740723
958,1054,2021-05-31,5.1,5.622965,0.5229648590087894
1079,1055,2020-01-31,6.0,5.4339185,0.5660815238952637
1080,1055,2020-02-29,5.9,5.7247834,0.17521657943725621
1081,1055,2020-03-31,5.3,5.4370937,0.13709373474121112
1082,1055,2020-04-30,5.6,4.9815483,0.6184516906738278
1083,1055,2020-05-31,5.8,4.9203577,0.8796422958374022
1084,1055,2020-06-30,5.4,4.878894,0.5211061477661136
1085,1055,2020-07-31,5.4,4.77427,0.6257299423217777
1086,1055,2020-08-31,5.3,4.796794,0.5032060623168944
1087,1055,2020-09-30,5.0,4.629404,0.37059593200683594
1088,1055,2020-10-31,4.9,4.46711,0.4328898429870609
1089,1055,2020-11-30,5.3,4.8824835,0.41751651763916
1090,1055,2020-12-31,5.7,5.264522,0.435477924346924
1091,1055,2021-01-31,6.2,5.3614607,0.8385393142700197
1092,1055,2021-02-28,6.3,5.604201,0.6957991600036619
1093,1055,2021-03-31,6.0,5.4752035,0.5247964859008789
1094,1055,2021-04-30,5.6,5.4469223,0.1530776977539059
1095,1055,2021-05-31,5.2,5.566404,0.3664038658142088
1216,1056,2020-01-31,4.8,5.4812407,0.681240749359131
1217,1056,2020-02-29,4.7,5.4399686,0.7399685859680174
1218,1056,2020-03-31,4.6,4.5377593,0.062240695953368785
1219,1056,2020-04-30,5.2,4.373575,0.8264247894287111
1220,1056,2020-05-31,5.5,4.38463,1.1153697967529297
1221,1056,2020-06-30,5.7,4.9312134,0.7687866210937502
1222,1056,2020-07-31,5.9,4.787254,1.1127461433410648
1223,1056,2020-08-31,5.8,4.5459704,1.2540295600891112
1224,1056,2020-09-30,5.6,5.0060034,0.5939966201782223
1225,1056,2020-10-31,5.6,4.695488,0.9045120239257809
1226,1056,2020-11-30,5.5,4.5969315,0.9030685424804688
1227,1056,2020-12-31,5.5,5.128075,0.37192487716674805
1228,1056,2021-01-31,5.8,4.916812,0.8831880569458006
1229,1056,2021-02-28,5.9,4.753229,1.1467708587646488
1230,1056,2021-03-31,5.7,5.2565455,0.4434544563293459
1231,1056,2021-04-30,5.6,5.227166,0.3728338241577145
1232,1056,2021-05-31,5.5,5.2875023,0.21249771118164062
1353,1057,2020-01-31,4.4,4.1838675,0.21613254547119176
1354,1057,2020-02-29,4.3,4.148959,0.1510408401489256
1355,1057,2020-03-31,4.1,4.084004,0.015996074676513317
1356,1057,2020-04-30,4.7,3.9371502,0.7628497600555422
1357,1057,2020-05-31,4.9,3.8475149,1.0524851322174076
1358,1057,2020-06-30,5.0,3.8646889,1.1353111267089844
1359,1057,2020-07-31,5.2,4.398246,0.8017541885375978
1360,1057,2020-08-31,5.1,4.142438,0.9575620651245114
1361,1057,2020-09-30,4.9,4.016615,0.8833850860595707
1362,1057,2020-10-31,4.7,4.287862,0.41213817596435565
1363,1057,2020-11-30,4.6,4.207757,0.3922430038452145
1364,1057,2020-12-31,4.6,4.262464,0.33753595352172816
1365,1057,2021-01-31,5.0,4.3640714,0.6359286308288574
1366,1057,2021-02-28,5.0,4.2658224,0.7341775894165039
1367,1057,2021-03-31,4.7,4.23994,0.4600598335266115
1368,1057,2021-04-30,4.5,4.613905,0.11390495300292969
1369,1057,2021-05-31,4.3,4.6450853,0.3450853347778322
1490,1058,2020-01-31,4.1,4.772566,0.672565841674805
1491,1058,2020-02-29,4.0,3.8999834,0.10001659393310547
1492,1058,2020-03-31,3.8,3.9210029,0.12100286483764666
1493,1058,2020-04-30,4.4,3.7635148,0.6364852428436283
1494,1058,2020-05-31,4.7,3.9346092,0.7653908252716066
1495,1058,2020-06-30,4.7,3.9548223,0.7451776981353762
1496,1058,2020-07-31,4.9,3.9070413,0.9929586887359623
1497,1058,2020-08-31,4.8,4.2877297,0.5122702598571776
1498,1058,2020-09-30,4.7,4.1360617,0.5639383316040041
1499,1058,2020-10-31,4.6,3.8746412,0.7253588199615475
1500,1058,2020-11-30,4.5,4.13977,0.3602299690246582
1501,1058,2020-12-31,4.5,4.155065,0.34493494033813477
1502,1058,2021-01-31,4.8,3.9979868,0.8020132064819334
1503,1058,2021-02-28,4.8,4.2216225,0.5783775329589842
1504,1058,2021-03-31,4.6,4.1639667,0.4360333442687985
1505,1058,2021-04-30,4.5,4.218584,0.2814159393310547
1506,1058,2021-05-31,4.5,4.504657,0.004656791687011719
1627,1059,2020-01-31,5.0,4.5602703,0.4397296905517578
1628,1059,2020-02-29,4.9,4.6059175,0.2940825462341312
1629,1059,2020-03-31,4.8,4.5365505,0.2634494781494139
1630,1059,2020-04-30,5.3,4.310433,0.9895670890808104
1631,1059,2020-05-31,5.6,4.1768546,1.4231453895568844
1632,1059,2020-06-30,5.5,4.890017,0.609982967376709
1633,1059,2020-07-31,5.6,4.6873245,0.9126754760742184
1634,1059,2020-08-31,5.7,4.419098,1.2809020996093752
1635,1059,2020-09-30,5.4,4.903773,0.4962271690368656
1636,1059,2020-10-31,5.4,4.5173674,0.8826326370239261
1637,1059,2020-11-30,5.4,4.4193425,0.9806574821472172
1638,1059,2020-12-31,5.4,4.9884925,0.41150751113891637
1639,1059,2021-01-31,5.8,4.956492,0.8435080528259276
1640,1059,2021-02-28,5.9,4.782631,1.117369079589844
1641,1059,2021-03-31,5.7,5.3559866,0.3440134048461916
1642,1059,2021-04-30,5.5,5.33092,0.16907978057861328
1643,1059,2021-05-31,5.3,5.2816615,0.018338489532470525
1764,1060,2020-01-31,4.4,3.9907794,0.4092206001281742
1765,1060,2020-02-29,4.4,3.957024,0.4429759025573734
1766,1060,2020-03-31,4.3,3.915214,0.3847859382629393
1767,1060,2020-04-30,4.9,4.0328646,0.8671354293823246
1768,1060,2020-05-31,5.1,3.9861135,1.113886451721191
1769,1060,2020-06-30,5.3,4.001968,1.2980320930480955
1770,1060,2020-07-31,5.5,4.6187315,0.8812685012817383
1771,1060,2020-08-31,5.4,4.378726,1.0212739944458011
1772,1060,2020-09-30,5.2,4.222261,0.9777390480041506
1773,1060,2020-10-31,5.2,4.5342493,0.6657506942749025
1774,1060,2020-11-30,5.0,4.398603,0.6013970375061035
1775,1060,2020-12-31,5.0,4.394103,0.6058969497680664
1776,1060,2021-01-31,5.2,4.600133,0.5998670578002931
1777,1060,2021-02-28,5.3,4.4911275,0.8088725090026854
1778,1060,2021-03-31,5.2,4.469451,0.7305490493774416
1779,1060,2021-04-30,5.1,4.9331484,0.16685161590576136
1780,1060,2021-05-31,5.0,4.9705343,0.029465675354003906
1901,1061,2020-01-31,5.1,5.079065,0.020935153961181285
1902,1061,2020-02-29,5.0,4.9651036,0.0348963737487793
1903,1061,2020-03-31,5.0,5.064302,0.06430196762084961
1904,1061,2020-04-30,5.8,4.9013786,0.898621368408203
1905,1061,2020-05-31,6.1,5.153788,0.9462119102478024
1906,1061,2020-06-30,6.3,5.129489,1.1705110549926756
1907,1061,2020-07-31,6.3,4.970851,1.3291490554809569
1908,1061,2020-08-31,6.3,5.5895343,0.7104657173156737
1909,1061,2020-09-30,6.0,5.322791,0.6772089004516602
1910,1061,2020-10-31,5.9,5.006593,0.8934067726135257
1911,1061,2020-11-30,5.8,5.317316,0.48268394470214826
1912,1061,2020-12-31,5.9,5.2424917,0.6575082778930668
1913,1061,2021-01-31,6.3,5.061578,1.2384222030639647
1914,1061,2021-02-28,6.5,5.4854693,1.0145306587219238
1915,1061,2021-03-31,6.3,5.401384,0.8986161231994627
1916,1061,2021-04-30,6.2,5.531304,0.6686961174011232
1917,1061,2021-05-31,6.0,6.0205703,0.02057027816772461
2038,1062,2020-01-31,3.3,6.1104884,2.8104884147644045
2039,1062,2020-02-29,3.3,6.0963035,2.796303462982178
2040,1062,2020-03-31,3.2,3.1144257,0.08557434082031268
2041,1062,2020-04-30,3.7,3.0006177,0.699382257461548
2042,1062,2020-05-31,4.0,2.949205,1.050795078277588
2043,1062,2020-06-30,4.1,3.4237201,0.6762798786163327
2044,1062,2020-07-31,4.2,3.2849822,0.9150177955627443
2045,1062,2020-08-31,4.2,3.1220412,1.0779587745666506
2046,1062,2020-09-30,4.0,3.534601,0.46539902687072754
2047,1062,2020-10-31,4.0,3.3032749,0.6967251300811768
2048,1062,2020-11-30,3.8,3.1926491,0.6073508739471434
2049,1062,2020-12-31,3.9,3.5668871,0.33311285972595206
2050,1062,2021-01-31,4.1,3.4141161,0.6858838558197018
2051,1062,2021-02-28,4.2,3.2917964,0.9082035541534426
2052,1062,2021-03-31,4.0,3.7213933,0.278606653213501
2053,1062,2021-04-30,3.9,3.7199636,0.18003644943237296
2054,1062,2021-05-31,3.7,3.7763364,0.07633643150329572
2175,2000,2020-01-31,6.4,6.035419,0.36458101272583043
2176,2000,2020-02-29,6.4,5.9478264,0.4521736145019535
2177,2000,2020-03-31,6.3,5.92402,0.37598018646240217
2178,2000,2020-04-30,7.3,6.010636,1.2893641471862791
2179,2000,2020-05-31,7.9,5.9505143,1.9494856834411625
2180,2000,2020-06-30,8.2,6.0105267,2.189473342895507
2181,2000,2020-07-31,8.5,7.0477753,1.4522247314453125
2182,2000,2020-08-31,8.4,6.727262,1.6727379798889164
2183,2000,2020-09-30,8.0,6.4795165,1.5204834938049316
2184,2000,2020-10-31,7.9,7.031947,0.8680528640747074
2185,2000,2020-11-30,7.7,6.7343564,0.9656435966491701
2186,2000,2020-12-31,7.7,6.630645,1.0693552017211916
2187,2000,2021-01-31,8.1,6.952739,1.1472612380981442
2188,2000,2021-02-28,8.1,6.6902957,1.4097043037414547
2189,2000,2021-03-31,8.0,6.6531672,1.3468327522277832
2190,2000,2021-04-30,8.0,7.5281816,0.4718184471130371
2191,2000,2021-05-31,7.8,7.6256967,0.17430334091186506
2312,3101,2020-01-31,4.8,7.84053,3.0405299186706545
2313,3101,2020-02-29,4.7,4.7673287,0.06732873916625959
2314,3101,2020-03-31,4.6,4.791361,0.19136085510253942
2315,3101,2020-04-30,5.3,4.6734385,0.6265614509582518
2316,3101,2020-05-31,5.5,4.7811913,0.718808650970459
2317,3101,2020-06-30,5.6,4.818516,0.781484222412109
2318,3101,2020-07-31,5.8,4.8001885,0.9998114585876463
2319,3101,2020-08-31,6.0,5.2482157,0.7517843246459961
2320,3101,2020-09-30,5.7,5.0791597,0.6208402633666994
2321,3101,2020-10-31,5.6,4.7779384,0.8220616340637203
2322,3101,2020-11-30,5.4,5.049139,0.3508609771728519
2323,3101,2020-12-31,5.4,4.978802,0.4211977958679203
2324,3101,2021-01-31,5.7,4.793687,0.9063131332397463
2325,3101,2021-02-28,5.7,5.050195,0.6498047828674318
2326,3101,2021-03-31,5.5,5.0178094,0.4821906089782715
2327,3101,2021-04-30,5.5,5.0748534,0.42514657974243164
2328,3101,2021-05-31,5.3,5.3289337,0.028933715820312678
2449,3102,2020-01-31,8.9,5.4456673,3.4543327331542972
2450,3102,2020-02-29,9.0,5.5199637,3.4800362586975098
2451,3102,2020-03-31,8.8,8.772935,0.027065086364746804
2452,3102,2020-04-30,9.9,8.625437,1.2745632171630863
2453,3102,2020-05-31,10.5,8.465786,2.0342140197753906
2454,3102,2020-06-30,10.6,9.386755,1.2132450103759762
2455,3102,2020-07-31,10.7,9.131348,1.5686523437499993
2456,3102,2020-08-31,10.9,8.862507,2.0374931335449222
2457,3102,2020-09-30,10.6,9.654245,0.9457546234130856
2458,3102,2020-10-31,10.2,9.15553,1.044470024108886
2459,3102,2020-11-30,9.7,8.797882,0.9021179199218743
2460,3102,2020-12-31,9.5,9.316719,0.18328094482421875
2461,3102,2021-01-31,10.0,9.057659,0.9423408508300781
2462,3102,2021-02-28,10.2,8.883686,1.3163139343261712
2463,3102,2021-03-31,9.8,9.523584,0.27641563415527415
2464,3102,2021-04-30,9.7,9.669763,0.030237388610839133
2465,3102,2021-05-31,9.4,9.723534,0.3235336303710934
2586,3103,2020-01-31,4.3,4.3254757,0.025475692749023615
2587,3103,2020-02-29,4.4,4.372446,0.027553939819336293
2588,3103,2020-03-31,4.4,4.466772,0.06677207946777308
2589,3103,2020-04-30,5.0,4.3611264,0.6388735771179199
2590,3103,2020-05-31,5.5,4.3010726,1.198927402496338
2591,3103,2020-06-30,5.5,4.3596554,1.1403446197509766
2592,3103,2020-07-31,5.6,4.9051375,0.6948624610900875
2593,3103,2020-08-31,5.7,4.720426,0.9795739173889162
2594,3103,2020-09-30,5.6,4.543007,1.0569931030273434
2595,3103,2020-10-31,5.4,4.8439956,0.5560044288635257
2596,3103,2020-11-30,5.2,4.562186,0.637814235687256
2597,3103,2020-12-31,5.2,4.4497805,0.7502195358276369
2598,3103,2021-01-31,5.5,4.7153416,0.7846584320068359
2599,3103,2021-02-28,5.5,4.5546403,0.9453597068786621
2600,3103,2021-03-31,5.5,4.587321,0.9126791954040527
2601,3103,2021-04-30,5.5,5.2105503,0.28944969177246094
2602,3103,2021-05-31,5.5,5.232219,0.26778078079223633
2723,3151,2020-01-31,4.1,5.2647295,1.1647294998168949
2724,3151,2020-02-29,4.1,3.9300702,0.16992983818054164
2725,3151,2020-03-31,3.9,3.8952045,0.004795455932617099
2726,3151,2020-04-30,4.3,3.7956405,0.5043595314025877
2727,3151,2020-05-31,4.6,3.9353025,0.6646975040435787
2728,3151,2020-06-30,4.7,3.9938498,0.7061502456665041
2729,3151,2020-07-31,4.8,3.9820724,0.8179276466369627
2730,3151,2020-08-31,5.0,4.3375125,0.6624875068664551
2731,3151,2020-09-30,4.7,4.1373167,0.5626832962036135
2732,3151,2020-10-31,4.6,3.9064076,0.6935924053192135
2733,3151,2020-11-30,4.4,4.1498284,0.25017156600952184
2734,3151,2020-12-31,4.3,4.1446524,0.15534763336181623
2735,3151,2021-01-31,4.7,4.077935,0.622064781188965
2736,3151,2021-02-28,4.8,4.1885037,0.6114962577819822
2737,3151,2021-03-31,4.7,4.1522017,0.5477983474731447
2738,3151,2021-04-30,4.6,4.183613,0.4163871765136715
2739,3151,2021-05-31,4.4,4.441199,0.041198825836181285
2860,3153,2020-01-31,6.4,4.5472794,1.852720642089844
2861,3153,2020-02-29,6.2,4.5915103,1.6084897041320803
2862,3153,2020-03-31,6.1,6.0633655,0.03663454055786097
2863,3153,2020-04-30,7.0,5.8238163,1.1761837005615234
2864,3153,2020-05-31,7.5,5.617393,1.8826069831848145
2865,3153,2020-06-30,7.5,6.435731,1.0642690658569336
2866,3153,2020-07-31,7.4,6.2274055,1.1725944519042972
2867,3153,2020-08-31,7.5,5.99594,1.5040597915649414
2868,3153,2020-09-30,7.1,6.610616,0.4893837928771969
2869,3153,2020-10-31,6.9,6.2138906,0.6861094474792484
2870,3153,2020-11-30,6.8,6.071549,0.7284510612487791
2871,3153,2020-12-31,6.9,6.4810433,0.4189566612243656
2872,3153,2021-01-31,7.4,6.3356476,1.0643524169921879
2873,3153,2021-02-28,7.5,6.12001,1.3799901008605957
2874,3153,2021-03-31,7.3,6.799514,0.5004861831665037
2875,3153,2021-04-30,7.2,6.918002,0.28199787139892596
2876,3153,2021-05-31,6.9,6.9525695,0.052569484710693004
2997,3154,2020-01-31,5.9,5.6667237,0.23327627182006871
2998,3154,2020-02-29,5.7,5.623145,0.07685489654541033
2999,3154,2020-03-31,5.7,5.6126943,0.08730573654174822
3000,3154,2020-04-30,6.1,5.545202,0.5547982215881344
3001,3154,2020-05-31,6.3,5.551453,0.7485468864440916
3002,3154,2020-06-30,6.4,5.679419,0.7205809593200687
3003,3154,2020-07-31,6.6,5.994648,0.6053520202636715
3004,3154,2020-08-31,6.7,5.838787,0.8612129211425783
3005,3154,2020-09-30,6.6,5.656085,0.9439149856567379
3006,3154,2020-10-31,6.4,5.9664974,0.4335025787353519
3007,3154,2020-11-30,6.2,5.8371553,0.3628446578979494
3008,3154,2020-12-31,6.1,5.7810636,0.31893644332885707
3009,3154,2021-01-31,6.7,5.877703,0.8222968101501467
3010,3154,2021-02-28,6.7,5.7506585,0.9493414878845217
3011,3154,2021-03-31,6.5,5.7494535,0.7505464553833008
3012,3154,2021-04-30,6.5,6.2074003,0.2925996780395508
3013,3154,2021-05-31,6.1,6.129396,0.029395961761474965
3134,3155,2020-01-31,5.4,6.210182,0.8101821899414059
3135,3155,2020-02-29,5.1,5.122902,0.022901916503906605
3136,3155,2020-03-31,5.0,5.082462,0.08246183395385742
3137,3155,2020-04-30,5.8,4.908014,0.8919861793518065
3138,3155,2020-05-31,6.1,5.1377735,0.9622264862060543
3139,3155,2020-06-30,6.2,5.1765623,1.0234376907348635
3140,3155,2020-07-31,6.0,5.0620313,0.9379687309265137
3141,3155,2020-08-31,6.1,5.4671264,0.6328736305236813
3142,3155,2020-09-30,5.6,5.2612925,0.33870754241943324
3143,3155,2020-10-31,5.5,5.0034237,0.49657630920410156
3144,3155,2020-11-30,5.4,5.2663665,0.1336335182189945
3145,3155,2020-12-31,5.6,5.267411,0.33258876800537074
3146,3155,2021-01-31,6.0,5.1538253,0.8461747169494629
3147,3155,2021-02-28,6.0,5.315984,0.684016227722168
3148,3155,2021-03-31,5.8,5.2678113,0.5321887016296385
3149,3155,2021-04-30,5.7,5.4517684,0.24823160171508807
3150,3155,2021-05-31,5.5,5.716697,0.21669721603393555
3271,3157,2020-01-31,4.5,5.8611155,1.3611154556274414
3272,3157,2020-02-29,4.6,5.815824,1.2158240318298343
3273,3157,2020-03-31,4.5,4.50811,0.00811004638671875
3274,3157,2020-04-30,5.1,4.3350134,0.7649866104125973
3275,3157,2020-05-31,5.4,4.24901,1.15098991394043
3276,3157,2020-06-30,5.4,4.7292776,0.6707223892211918
3277,3157,2020-07-31,5.6,4.6330643,0.9669357299804684
3278,3157,2020-08-31,5.8,4.4560513,1.3439486503601072
3279,3157,2020-09-30,5.6,4.9766054,0.6233945846557614
3280,3157,2020-10-31,5.5,4.6974874,0.8025126457214355
3281,3157,2020-11-30,5.3,4.479089,0.8209112167358397
3282,3157,2020-12-31,5.2,4.9187365,0.28126354217529315
3283,3157,2021-01-31,5.6,4.7306075,0.8693924903869625
3284,3157,2021-02-28,5.4,4.5968432,0.8031567573547367
3285,3157,2021-03-31,5.4,5.0621605,0.337839508056641
3286,3157,2021-04-30,5.4,5.068231,0.331768894195557
3287,3157,2021-05-31,5.2,5.054339,0.14566106796264666
3408,3158,2020-01-31,4.4,4.3267384,0.07326164245605504
3409,3158,2020-02-29,4.5,4.362608,0.1373920440673828
3410,3158,2020-03-31,4.4,4.3562922,0.04370775222778356
3411,3158,2020-04-30,4.9,4.238886,0.6611141204833988
3412,3158,2020-05-31,5.1,4.195011,0.904988861083984
3413,3158,2020-06-30,5.2,4.2726526,0.9273473739624025
3414,3158,2020-07-31,5.3,4.761891,0.5381091117858885
3415,3158,2020-08-31,5.6,4.504266,1.0957342147827145
3416,3158,2020-09-30,5.2,4.3355823,0.8644177436828615
3417,3158,2020-10-31,4.9,4.566546,0.33345403671264684
3418,3158,2020-11-30,4.7,4.3580723,0.3419277191162111
3419,3158,2020-12-31,4.8,4.325014,0.474985885620117
3420,3158,2021-01-31,5.2,4.549305,0.650695037841797
3421,3158,2021-02-28,5.2,4.466562,0.7334382057189943
3422,3158,2021-03-31,5.0,4.4757767,0.5242233276367188
3423,3158,2021-04-30,4.9,4.872267,0.027733230590820668
3424,3158,2021-05-31,4.8,4.7943754,0.005624580383300604
3545,3159,2020-01-31,5.5,4.9468064,0.5531935691833496
3546,3159,2020-02-29,5.5,5.308055,0.19194507598876953
3547,3159,2020-03-31,5.5,5.335985,0.1640148162841797
3548,3159,2020-04-30,6.1,5.191842,0.908157920837402
3549,3159,2020-05-31,6.4,5.4130793,0.9869207382202152
3550,3159,2020-06-30,6.5,5.3863077,1.113692283630371
3551,3159,2020-07-31,6.7,5.3166175,1.3833825111389162
3552,3159,2020-08-31,6.9,5.915763,0.984237098693848
3553,3159,2020-09-30,6.4,5.6818347,0.7181653022766117
3554,3159,2020-10-31,6.2,5.319453,0.8805472373962404
3555,3159,2020-11-30,6.0,5.621601,0.3783988952636719
3556,3159,2020-12-31,5.9,5.5502763,0.34972372055053746
3557,3159,2021-01-31,6.2,5.475463,0.7245370864868166
3558,3159,2021-02-28,6.3,5.6818,0.61820011138916
3559,3159,2021-03-31,6.1,5.710349,0.3896509170532223
3560,3159,2021-04-30,6.0,5.7799473,0.22005271911621094
3561,3159,2021-05-31,5.9,5.9712415,0.07124147415161097
3682,3241,2020-01-31,6.6,6.169615,0.43038520812988246
3683,3241,2020-02-29,6.6,6.300539,0.29946098327636683
3684,3241,2020-03-31,6.5,6.376395,0.12360477447509766
3685,3241,2020-04-30,7.2,6.225465,0.9745351791381838
3686,3241,2020-05-31,7.6,6.1973357,1.4026642799377438
3687,3241,2020-06-30,7.9,6.8459587,1.0540412902832035
3688,3241,2020-07-31,8.1,6.708586,1.3914137840270993
