date,ground_truth,pred,ags5
2018-07-01,5.0,4.939090128461552,01053
2018-08-01,5.1,4.941724554921561,01053
2018-09-01,4.8,4.9956347971825386,01053
2018-10-01,4.6,4.959253628927085,01053
2018-11-01,4.6,4.996368923848994,01053
2018-12-01,4.5,5.2254765181665865,01053
2019-01-01,4.9,4.686124947644911,01053
2019-02-01,5.0,4.764514224039294,01053
2019-03-01,4.8,4.345725445311953,01053
2019-04-01,4.6,4.482245359493271,01053
2019-05-01,4.6,4.399189045154216,01053
2019-06-01,4.5,4.540400851561283,01053
2019-07-01,4.8,4.944267309014835,01053
2019-08-01,4.7,4.792503972747645,01053
2019-09-01,4.6,4.7961686650011774,01053
2019-10-01,4.5,4.440181916946774,01053
2019-11-01,4.6,4.532060502307165,01053
2019-12-01,4.7,4.317293702890739,01053
2018-01-01,7.3,7.608129617877606,01054
2018-02-01,7.3,7.605756500772099,01054
2018-03-01,6.5,6.843668762525867,01054
2018-04-01,5.4,5.924623900754909,01054
2018-05-01,4.8,5.402437071150592,01054
2018-06-01,4.4,5.356181762877579,01054
2018-07-01,4.4,4.5774392885986925,01054
2018-08-01,4.5,4.615523795624899,01054
2018-09-01,4.3,4.706091355367453,01054
2018-10-01,4.3,4.6302445356331505,01054
2018-11-01,4.9,5.069543640412256,01054
2018-12-01,5.5,6.0383861702057136,01054
2019-01-01,6.3,6.571871522574478,01054
2019-02-01,6.3,6.852975819005616,01054
2019-03-01,5.5,6.249595170503133,01054
2019-04-01,4.5,4.344971471811976,01054
2019-05-01,4.2,4.157900905501258,01054
2019-06-01,4.1,5.117988587106286,01054
2019-07-01,4.3,4.294655614301076,01054
2019-08-01,4.1,4.142379511485505,01054
2019-09-01,4.0,4.189222165642299,01054
2019-10-01,4.0,4.420571011705862,01054
2019-11-01,4.6,4.996772897197077,01054
2019-12-01,5.2,5.2728442966576505,01054
2018-01-01,6.7,6.4984327295890685,01055
2018-02-01,6.7,6.556952350736508,01055
2018-03-01,5.9,5.908835280665562,01055
2018-04-01,5.0,5.311165938783857,01055
2018-05-01,4.6,4.609055809416045,01055
2018-06-01,4.4,4.758709636216546,01055
2018-07-01,4.6,4.454850540298074,01055
2018-08-01,4.6,4.482030013499055,01055
2018-09-01,4.4,4.502566067890188,01055
2018-10-01,4.4,4.689394893073571,01055
2018-11-01,5.0,5.040107472284298,01055
2018-12-01,5.5,5.85747240657628,01055
2019-01-01,6.3,6.893011380421304,01055
2019-02-01,6.2,7.272458272460385,01055
2019-03-01,5.6,7.162550025759423,01055
2019-04-01,4.8,4.881598506097442,01055
2019-05-01,4.5,4.743685710269826,01055
2019-06-01,4.4,5.607785045609311,01055
2019-07-01,4.6,4.298721526274655,01055
2019-08-01,4.5,3.8499520747025584,01055
2019-09-01,4.3,3.464177897617697,01055
2019-10-01,4.3,4.997002490913309,01055
2019-11-01,4.9,5.274167607396853,01055
2019-12-01,5.4,5.735582278939704,01055
2018-01-01,5.1,5.034140695032969,01056
2018-02-01,5.1,5.009309751283995,01056
2018-03-01,5.0,4.78983487608495,01056
2018-04-01,4.9,4.898378368552999,01056
2018-05-01,4.6,4.7765831629851,01056
2018-06-01,4.5,4.800940936516567,01056
2018-07-01,4.7,4.743696811479902,01056
2018-08-01,4.7,4.662953175558155,01056
2018-09-01,4.3,4.617577989230231,01056
2018-10-01,4.3,4.5610795631132754,01056
2018-11-01,4.2,4.212305350394232,01056
2018-12-01,4.3,4.714215265372144,01056
2019-01-01,4.8,4.587706655526948,01056
2019-02-01,4.8,4.591699229149474,01056
2019-03-01,4.6,4.197168049931003,01056
2019-04-01,4.5,4.342979230378781,01056
2019-05-01,4.5,4.054554408178235,01056
2019-06-01,4.5,4.27775169525964,01056
2019-07-01,4.7,5.060674260251211,01056
2019-08-01,4.5,4.997560207812217,01056
2019-09-01,4.3,4.914450138244821,01056
2019-10-01,4.3,4.272282161479702,01056
2019-11-01,4.3,3.8514365385163702,01056
2019-12-01,4.5,4.00369400320365,01056
2018-01-01,5.3,5.449005538185283,01057
2018-02-01,5.2,5.4173679412616735,01057
2018-03-01,4.9,5.21687934926313,01057
2018-04-01,4.6,4.842145067175673,01057
2018-05-01,4.3,4.566717502996664,01057
2018-06-01,4.1,4.554837784327072,01057
2018-07-01,4.3,4.128992446600126,01057
2018-08-01,4.4,4.016195289884932,01057
2018-09-01,4.2,3.9046887997635418,01057
2018-10-01,4.1,4.347237706141892,01057
2018-11-01,4.1,4.329146041319594,01057
2018-12-01,4.2,4.742426240655764,01057
2019-01-01,4.7,4.791446983096174,01057
2019-02-01,4.5,5.057246189623693,01057
2019-03-01,4.3,5.036136681374134,01057
2019-04-01,4.0,3.974737783020322,01057
2019-05-01,3.9,3.7013999354847953,01057
2019-06-01,3.8,4.042257618856951,01057
2019-07-01,4.0,4.43492136430356,01057
2019-08-01,3.9,3.8592643849219375,01057
2019-09-01,3.8,3.56582172558065,01057
2019-10-01,3.8,3.9848750239541144,01057
2019-11-01,3.9,4.100225861096819,01057
2019-12-01,4.0,4.37181204597636,01057
2018-01-01,5.0,5.02884487668653,01058
2018-02-01,4.8,4.867897359131031,01058
2018-03-01,4.7,4.690042733947206,01058
2018-04-01,4.5,4.6216169064400185,01058
2018-05-01,4.3,4.475032496592309,01058
2018-06-01,4.2,4.604927425997583,01058
2018-07-01,4.3,4.354427966010028,01058
2018-08-01,4.3,4.289728420389626,01058
2018-09-01,4.0,4.231026156014447,01058
2018-10-01,4.0,4.265151604247879,01058
2018-11-01,3.9,4.301581876504523,01058
2018-12-01,3.9,4.834685314779494,01058
2019-01-01,4.3,4.1251819854661615,01058
2019-02-01,4.2,3.8747947329853516,01058
2019-03-01,4.0,3.363286143345921,01058
2019-04-01,3.9,3.5760883745924468,01058
2019-05-01,4.0,3.5088112165561824,01058
2019-06-01,3.8,3.5571495343499753,01058
2019-07-01,4.1,4.572325177792268,01058
2019-08-01,4.0,4.540971665919083,01058
2019-09-01,3.8,4.655548684710809,01058
2019-10-01,3.8,3.664700359701967,01058
2019-11-01,3.7,3.514079369347526,01058
2019-12-01,3.7,3.5211407813780173,01058
2018-01-01,6.1,6.180519155678455,01059
2018-02-01,6.0,6.230522776236303,01059
2018-03-01,5.8,5.909187106487268,01059
2018-04-01,5.5,5.8272706600194075,01059
2018-05-01,5.4,5.496070478658433,01059
2018-06-01,5.3,5.664086485550621,01059
2018-07-01,5.5,5.3860834354572775,01059
2018-08-01,5.5,5.247283180441593,01059
2018-09-01,5.2,5.316368180764556,01059
2018-10-01,5.1,5.509225228812809,01059
2018-11-01,4.3,5.1879480782608995,01059
2018-12-01,4.4,5.845134552092141,01059
2019-01-01,4.7,4.688383981663437,01059
2019-02-01,4.6,4.173374919504472,01059
2019-03-01,4.4,4.022167550779199,01059
2019-04-01,4.3,4.260727160173943,01059
2019-05-01,4.2,4.141050836181678,01059
2019-06-01,4.2,4.847576942623015,01059
2019-07-01,4.4,4.821691641723842,01059
2019-08-01,4.3,4.8500215228759895,01059
2019-09-01,4.1,5.221573938124273,01059
2019-10-01,4.1,3.9195027917109693,01059
2019-11-01,4.2,3.6327791214065237,01059
2019-12-01,4.2,3.810929334572206,01059
2018-01-01,4.7,4.715904821520969,01060
2018-02-01,4.8,4.713002631118492,01060
2018-03-01,4.6,4.606294787636085,01060
2018-04-01,4.5,4.395311114791471,01060
2018-05-01,4.3,4.240564328300824,01060
2018-06-01,4.2,4.140745656334109,01060
2018-07-01,4.3,4.36923571882341,01060
2018-08-01,4.4,4.248072164745686,01060
2018-09-01,4.1,4.208233899953,01060
2018-10-01,3.9,4.384343978521279,01060
2018-11-01,3.7,4.117228833894119,01060
2018-12-01,3.7,4.548366473549755,01060
2019-01-01,4.1,3.9945651498413053,01060
2019-02-01,4.1,4.143626145821451,01060
2019-03-01,4.0,3.73031364960408,01060
