ags5,date,ground_truth,pred,error
5711,2018-09-30,6.9,6.711254363690481,0.18874563630951968
5711,2018-10-31,6.7,6.841228881911043,0.14122888191104277
5711,2018-11-30,6.7,6.854522891101856,0.15452289110185546
5711,2018-12-31,6.7,6.931538060233261,0.23153806023326062
5711,2019-01-31,7.1,7.02635466696973,0.07364533303026999
5711,2019-02-28,7.1,7.021556158065635,0.07844384193436493
5711,2019-03-31,7.0,6.911386898342175,0.08861310165782488
5711,2019-04-30,7.0,6.897685125937229,0.10231487406277129
5711,2019-05-31,7.3,6.706891159592598,0.5931088404074014
5711,2019-06-30,7.3,6.585461208481864,0.7145387915181356
5711,2019-07-31,7.4,7.442583148764214,0.042583148764213874
5711,2019-08-31,7.5,7.446546927262627,0.053453072737372764
5711,2019-09-30,7.4,7.336058357303325,0.06394164269667524
5711,2019-10-31,7.3,7.366596789928982,0.06659678992898233
5711,2019-11-30,7.3,7.394444623210629,0.09444462321062908
5711,2019-12-31,7.3,7.469898639443969,0.16989863944396877
5754,2018-01-31,4.5,4.40328588164937,0.09671411835063015
5754,2018-02-28,4.4,4.411578220997335,0.011578220997334299
5754,2018-03-31,4.3,4.379142679406223,0.07914267940622288
5754,2018-04-30,4.2,4.220069986521631,0.020069986521630945
5754,2018-05-31,4.0,4.138949385201065,0.13894938520106503
5754,2018-06-30,4.0,4.107642234237338,0.10764223423733821
5754,2018-07-31,4.1,4.063366892679189,0.03663310732081104
5754,2018-08-31,4.1,4.04792884171161,0.05207115828838926
5754,2018-09-30,3.9,3.9331949978636387,0.033194997863638775
5754,2018-10-31,3.7,3.834849707400671,0.13484970740067093
5754,2018-11-30,3.7,3.812414333498833,0.11241433349883279
5754,2018-12-31,3.7,3.831957468074274,0.1319574680742739
5754,2019-01-31,4.0,3.923346324023964,0.0766536759760359
5754,2019-02-28,4.1,3.9334122080307177,0.16658779196928197
5754,2019-03-31,4.0,3.896888245731954,0.10311175426804597
5754,2019-04-30,4.0,3.9233004834753116,0.07669951652468843
5754,2019-05-31,3.9,3.8357871200301137,0.06421287996988623
5754,2019-06-30,3.8,3.8047820609429137,0.0047820609429138905
5754,2019-07-31,4.0,3.8609393248240043,0.13906067517599574
5754,2019-08-31,4.1,3.8460819539746565,0.2539180460253432
5754,2019-09-30,4.0,3.727526824597081,0.27247317540291904
5754,2019-10-31,3.9,3.9333490291074473,0.033349029107447414
5754,2019-11-30,3.9,3.9072453767218303,0.007245376721830343
5754,2019-12-31,3.9,3.925483315456482,0.025483315456482192
5758,2018-01-31,5.7,5.670421617447612,0.029578382552387872
5758,2018-02-28,5.7,5.681351954745023,0.01864804525497732
5758,2018-03-31,5.6,5.5917246341337865,0.008275365866213136
5758,2018-04-30,5.5,5.526927128209483,0.02692712820948273
5758,2018-05-31,5.2,5.405890010902297,0.20589001090229697
5758,2018-06-30,5.1,5.352200187106108,0.2522001871061086
5758,2018-07-31,5.3,5.208173567169025,0.0918264328309748
5758,2018-08-31,5.4,5.240907105849859,0.15909289415014172
5758,2018-09-30,5.1,5.071860001838376,0.028139998161623936
5758,2018-10-31,5.0,5.014630789567064,0.014630789567063651
5758,2018-11-30,5.0,4.974841089904474,0.025158910095526288
5758,2018-12-31,5.0,5.027559859926788,0.027559859926787666
5758,2019-01-31,5.2,5.279414463964669,0.07941446396466922
5758,2019-02-28,5.2,5.285048189143512,0.08504818914351198
5758,2019-03-31,5.1,5.195541223393606,0.0955412233936066
5758,2019-04-30,5.0,5.0255470347368965,0.025547034736896457
5758,2019-05-31,5.1,4.903510923788495,0.19648907621150435
5758,2019-06-30,5.1,4.845881748192361,0.2541182518076388
5758,2019-07-31,5.2,5.19054724202058,0.009452757979420134
5758,2019-08-31,5.3,5.224748093312531,0.07525190668746884
5758,2019-09-30,5.1,5.070651634439166,0.029348365560833756
5758,2019-10-31,5.0,5.0299757749635114,0.029975774963511448
5758,2019-11-30,5.0,5.000150285244585,0.00015028524458493564
5758,2019-12-31,5.1,5.037397694147012,0.06260230585298743
5762,2018-01-31,4.4,4.526776203433384,0.12677620343338347
5762,2018-02-28,4.4,4.517180971574371,0.11718097157437057
5762,2018-03-31,4.2,4.421040544516685,0.22104054451668453
5762,2018-04-30,4.0,4.000340955317417,0.0003409553174167357
5762,2018-05-31,3.8,3.8437129146774254,0.04371291467742555
5762,2018-06-30,3.7,3.7918538329898164,0.0918538329898162
5762,2018-07-31,3.8,3.8175269655127386,0.0175269655127388
5762,2018-08-31,4.0,3.8150175479702164,0.18498245202978358
5762,2018-09-30,3.7,3.63491165242518,0.0650883475748203
5762,2018-10-31,3.5,3.610842710964856,0.1108427109648562
5762,2018-11-30,3.5,3.5804448341388375,0.08044483413883752
5762,2018-12-31,3.7,3.69854934357028,0.0014506564297200875
5762,2019-01-31,4.2,4.078128668195274,0.12187133180472642
